id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
13;session_116;17/03/2025 09:42;AIDEI13V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;6966;64627;64626;64657;71623;71624;2025-03-17T08:42:03.951Z;71648;;static\office room_24.png;1.0;3.0;2.0;;
13;session_116;17/03/2025 09:42;AIDEI13V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;6997;64603;64605;64626;71623;71624;2025-03-17T08:42:03.951Z;71648;;static\office room_24.png;1.0;;;;
13;session_116;17/03/2025 09:42;AIDEI13V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;30;71624;71628;71648;71649;71649;2025-03-17T08:42:03.977Z;71678;;static\restaurant_80.png;2.0;;;;
14;session_116;17/03/2025 09:42;AIDEI13V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;5770;71650;71649;71678;77448;77448;2025-03-17T08:42:09.775Z;77473;;static\restaurant_80.png;2.0;5.0;6.0;;
14;session_116;17/03/2025 09:42;AIDEI13V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;5800;71624;71628;71648;77448;77449;2025-03-17T08:42:09.776Z;77473;;static\restaurant_80.png;2.0;;;;
14;session_116;17/03/2025 09:42;AIDEI13V;;;Practice Loop;flow.Loop;3;;;;completion;25420;51985;51988;52028;77448;77449;2025-03-17T08:42:09.776Z;77473;;;;;;;
15;session_116;17/03/2025 09:42;AIDEI13V;;;Experiment Information Main;html.Form;4;;;;form submission;13519;77449;77453;77473;90992;90992;2025-03-17T08:42:23.319Z;91019;;;;;;;
15;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_0_0;;;;timeout;19;90993;90994;91019;91020;91020;2025-03-17T08:42:23.347Z;91038;;;;;;living room__210.png;0.0
16;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_0_1;;;;form submission;5314;91020;91020;91038;96352;96352;2025-03-17T08:42:28.679Z;96377;;;;5.0;4.0;living room__210.png;0.0
16;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_0;;;;completion;5333;90993;90994;91019;96352;96352;2025-03-17T08:42:28.679Z;96377;;;;;;living room__210.png;0.0
16;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_1_0;;;;timeout;23;96352;96354;96377;96378;96382;2025-03-17T08:42:28.710Z;96400;;;;;;office__41.png;1.0
17;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_1_1;;;;form submission;4429;96383;96378;96400;100829;100830;2025-03-17T08:42:33.157Z;100854;;;;3.0;2.0;office__41.png;1.0
17;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_1;;;;completion;4452;96352;96354;96377;100829;100830;2025-03-17T08:42:33.157Z;100854;;;;;;office__41.png;1.0
17;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_2_0;;;;timeout;23;100830;100832;100854;100858;100858;2025-03-17T08:42:33.185Z;100877;;;;;;dining room__172.png;2.0
18;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_2_1;;;;form submission;3728;100858;100858;100877;104605;104606;2025-03-17T08:42:36.933Z;104631;;;;5.0;7.0;dining room__172.png;2.0
18;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_2;;;;completion;3751;100830;100832;100854;104605;104606;2025-03-17T08:42:36.933Z;104631;;;;;;dining room__172.png;2.0
18;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_3_0;;;;timeout;21;104606;104608;104631;104631;104631;2025-03-17T08:42:36.958Z;104652;;;;;;bedroom__143.png;3.0
19;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_3_1;;;;form submission;4379;104635;104631;104652;109031;109032;2025-03-17T08:42:41.359Z;109057;;;;4.0;2.0;bedroom__143.png;3.0
19;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_3;;;;completion;4400;104606;104608;104631;109031;109032;2025-03-17T08:42:41.359Z;109057;;;;;;bedroom__143.png;3.0
19;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_4_0;;;;timeout;22;109032;109033;109057;109058;109062;2025-03-17T08:42:41.388Z;109079;;;;;;dining room__87.png;4.0
20;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_4_1;;;;form submission;4762;109062;109058;109079;113841;113842;2025-03-17T08:42:46.169Z;113867;;;;3.0;2.0;dining room__87.png;4.0
20;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_4;;;;completion;4784;109032;109033;109057;113841;113842;2025-03-17T08:42:46.169Z;113867;;;;;;dining room__87.png;4.0
20;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_5_0;;;;timeout;21;113842;113844;113867;113867;113871;2025-03-17T08:42:46.198Z;113888;;;;;;bedroom__151.png;5.0
21;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_5_1;;;;form submission;4430;113871;113867;113888;118318;118318;2025-03-17T08:42:50.645Z;118344;;;;4.0;4.0;bedroom__151.png;5.0
21;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_5;;;;completion;4451;113842;113844;113867;118318;118318;2025-03-17T08:42:50.645Z;118344;;;;;;bedroom__151.png;5.0
21;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_6_0;;;;timeout;22;118319;118320;118344;118344;118344;2025-03-17T08:42:50.671Z;118366;;;;;;restaurant__132.png;6.0
22;session_116;17/03/2025 09:42;AIDEI13V;;;Questionnaire;html.Form;5_6_1;;;;form submission;3481;118348;118344;118366;121847;121848;2025-03-17T08:42:54.174Z;121871;;;;4.0;6.0;restaurant__132.png;6.0
22;session_116;17/03/2025 09:42;AIDEI13V;;;Sequence;flow.Sequence;5_6;;;;completion;3503;118318;118320;118344;121847;121848;2025-03-17T08:42:54.175Z;121871;;;;;;restaurant__132.png;6.0
22;session_116;17/03/2025 09:42;AIDEI13V;;;Screen;canvas.Screen;5_7_0;;;;timeout;23;121848;121850;121871;121872;121877;2025-03-17T08:42:54.204Z;121894;;;;;;office__6.png;7.0
23;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_7_1;;;;form submission;5260;121877;121872;121894;127154;127155;2025-03-17T08:42:59.481Z;127180;;;;2.0;1.0;office__6.png;7.0
23;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_7;;;;completion;5283;121848;121850;121871;127154;127155;2025-03-17T08:42:59.482Z;127180;;;;;;office__6.png;7.0
23;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_8_0;;;;timeout;20;127155;127157;127180;127180;127180;2025-03-17T08:42:59.507Z;127200;;;;;;restaurant__222.png;8.0
24;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_8_1;;;;form submission;5096;127181;127180;127200;132296;132297;2025-03-17T08:43:04.623Z;132322;;;;3.0;4.0;restaurant__222.png;8.0
24;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_8;;;;completion;5116;127155;127157;127180;132296;132297;2025-03-17T08:43:04.624Z;132322;;;;;;restaurant__222.png;8.0
24;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_9_0;;;;timeout;22;132297;132299;132322;132326;132326;2025-03-17T08:43:04.653Z;132344;;;;;;living room__261.png;9.0
25;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_9_1;;;;form submission;4230;132326;132326;132344;136574;136574;2025-03-17T08:43:08.901Z;136599;;;;4.0;4.0;living room__261.png;9.0
25;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_9;;;;completion;4252;132297;132299;132322;136574;136574;2025-03-17T08:43:08.901Z;136599;;;;;;living room__261.png;9.0
25;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_10_0;;;;timeout;22;136575;136576;136599;136599;136600;2025-03-17T08:43:08.926Z;136621;;;;;;living room__48.png;10.0
26;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_10_1;;;;form submission;4878;136603;136599;136621;141499;141499;2025-03-17T08:43:13.826Z;141525;;;;4.0;3.0;living room__48.png;10.0
26;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_10;;;;completion;4900;136574;136576;136599;141499;141499;2025-03-17T08:43:13.826Z;141525;;;;;;living room__48.png;10.0
26;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_11_0;;;;timeout;19;141500;141501;141525;141525;141525;2025-03-17T08:43:13.852Z;141544;;;;;;office__44.png;11.0
27;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_11_1;;;;form submission;4016;141526;141525;141544;145560;145560;2025-03-17T08:43:17.887Z;145573;;;;4.0;2.0;office__44.png;11.0
27;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_11;;;;completion;4035;141500;141501;141525;145560;145561;2025-03-17T08:43:17.887Z;145573;;;;;;office__44.png;11.0
27;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_12_0;;;;timeout;28;145561;145562;145573;145576;145577;2025-03-17T08:43:17.903Z;145601;;;;;;living room_70.png;12.0
28;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_12_1;;;;form submission;3684;145577;145576;145601;149285;149285;2025-03-17T08:43:21.611Z;149297;;;;6.0;7.0;living room_70.png;12.0
28;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_12;;;;completion;3712;145561;145562;145573;149285;149285;2025-03-17T08:43:21.612Z;149297;;;;;;living room_70.png;12.0
28;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_13_0;;;;timeout;17;149285;149287;149297;149297;149297;2025-03-17T08:43:21.623Z;149314;;;;;;living room__13.png;13.0
29;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_13_1;;;;form submission;3816;149297;149297;149314;153130;153131;2025-03-17T08:43:25.457Z;153156;;;;5.0;6.0;living room__13.png;13.0
29;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_13;;;;completion;3833;149285;149287;149297;153130;153131;2025-03-17T08:43:25.457Z;153156;;;;;;living room__13.png;13.0
29;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_14_0;;;;timeout;20;153131;153132;153156;153157;153157;2025-03-17T08:43:25.484Z;153176;;;;;;dining room__219.png;14.0
30;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_14_1;;;;form submission;4364;153157;153157;153176;157540;157540;2025-03-17T08:43:29.867Z;157552;;;;5.0;6.0;dining room__219.png;14.0
30;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_14;;;;completion;4384;153131;153132;153156;157540;157540;2025-03-17T08:43:29.867Z;157552;;;;;;dining room__219.png;14.0
30;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_15_0;;;;timeout;20;157541;157542;157552;157552;157556;2025-03-17T08:43:29.882Z;157572;;;;;;office__4.png;15.0
31;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_15_1;;;;form submission;4112;157556;157552;157572;161684;161684;2025-03-17T08:43:34.011Z;161696;;;;3.0;4.0;office__4.png;15.0
31;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_15;;;;completion;4132;157540;157542;157552;161684;161685;2025-03-17T08:43:34.011Z;161696;;;;;;office__4.png;15.0
31;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_16_0;;;;timeout;20;161685;161686;161696;161696;161699;2025-03-17T08:43:34.025Z;161716;;;;;;restaurant__229.png;16.0
32;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_16_1;;;;form submission;3214;161699;161696;161716;164930;164930;2025-03-17T08:43:37.257Z;164956;;;;4.0;3.0;restaurant__229.png;16.0
32;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_16;;;;completion;3234;161685;161686;161696;164930;164931;2025-03-17T08:43:37.257Z;164956;;;;;;restaurant__229.png;16.0
32;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_17_0;;;;timeout;22;164931;164932;164956;164956;164956;2025-03-17T08:43:37.283Z;164978;;;;;;restaurant__93.png;17.0
33;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_17_1;;;;form submission;3163;164960;164956;164978;168141;168141;2025-03-17T08:43:40.468Z;168167;;;;3.0;2.0;restaurant__93.png;17.0
33;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_17;;;;completion;3185;164931;164932;164956;168141;168142;2025-03-17T08:43:40.468Z;168167;;;;;;restaurant__93.png;17.0
33;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_18_0;;;;timeout;22;168142;168143;168167;168167;168171;2025-03-17T08:43:40.497Z;168189;;;;;;kitchen__143.png;18.0
34;session_120;17/03/2025 09:43;AIDEI13V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;43280,1;32427;32392,3;32442,4;75722,5;75723,1;2025-03-17T08:43:40.652Z;75718,8;;;;;;;
35;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_18_1;;;;form submission;3397;168171;168167;168189;171586;171586;2025-03-17T08:43:43.912Z;171611;;;;3.0;2.0;kitchen__143.png;18.0
35;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_18;;;;completion;3419;168142;168143;168167;171586;171586;2025-03-17T08:43:43.912Z;171611;;;;;;kitchen__143.png;18.0
35;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_19_0;;;;timeout;21;171586;171587;171611;171611;171615;2025-03-17T08:43:43.941Z;171632;;;;;;kitchen__108.png;19.0
36;session_117;17/03/2025 09:43;AIDEI13V;;;Experiment Information;html.Form;2;;;;form submission;239964,3;40930,6;40938,356;40938,4;280902,7;280902,9;2025-03-17T08:43:44.201Z;280914,9;;;;;;;
36;session_117;17/03/2025 09:43;AIDEI13V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;12,1;280903,2;280896,7;280914,9;280920,4;280921,1;2025-03-17T08:43:44.219Z;280927;;static\living room_0.png;0.0;;;;
37;session_120;17/03/2025 09:43;AIDEI13V;;;Prolific ID;html.Form;1;;;;form submission;5384,7;75723,2;75716,77;75718,8;81103,5;81104;2025-03-17T08:43:46.033Z;81107,694;participant_143;;;;;;
38;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_19_1;;;;form submission;3514;171615;171611;171632;175146;175147;2025-03-17T08:43:47.473Z;175172;;;;2.0;2.0;kitchen__108.png;19.0
38;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_19;;;;completion;3535;171586;171587;171611;175146;175147;2025-03-17T08:43:47.473Z;175172;;;;;;kitchen__108.png;19.0
38;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_20_0;;;;timeout;20;175147;175148;175172;175176;175176;2025-03-17T08:43:47.502Z;175192;;;;;;restaurant_4.png;20.0
39;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_20_1;;;;form submission;5579;175176;175176;175192;180771;180771;2025-03-17T08:43:53.098Z;180797;;;;5.0;6.0;restaurant_4.png;20.0
39;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_20;;;;completion;5599;175147;175148;175172;180771;180772;2025-03-17T08:43:53.098Z;180797;;;;;;restaurant_4.png;20.0
39;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_21_0;;;;timeout;20;180772;180773;180797;180801;180801;2025-03-17T08:43:53.127Z;180817;;;;;;living room__93.png;21.0
40;session_117;17/03/2025 09:43;AIDEI13V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;7803,8;280921,3;280920,4;280927;288730,8;288731;2025-03-17T08:43:52.029Z;288733,2;;static\living room_0.png;0.0;5.0;5.0;;
40;session_117;17/03/2025 09:43;AIDEI13V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;7815,9;280903,1;280896,7;280914,9;288730,8;288731,1;2025-03-17T08:43:52.029Z;288733,2;;static\living room_0.png;0.0;;;;
40;session_117;17/03/2025 09:43;AIDEI13V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;5,9;288731,2;288731,63;288733,2;288734,7;288735;2025-03-17T08:43:52.033Z;288739,1;;static\office room_24.png;1.0;;;;
41;session_130;17/03/2025 09:43;AIDEI13V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;77619,5;26477,2;26400,4;26545,3;104164,8;104165,9;2025-03-17T08:43:55.487Z;104168,1;;;;;;;
42;session_116;17/03/2025 09:43;AIDEI13V;;;Questionnaire;html.Form;5_21_1;;;;form submission;3731;180801;180801;180817;184548;184548;2025-03-17T08:43:56.874Z;184560;;;;4.0;4.0;living room__93.png;21.0
42;session_116;17/03/2025 09:43;AIDEI13V;;;Sequence;flow.Sequence;5_21;;;;completion;3751;180772;180773;180797;184548;184548;2025-03-17T08:43:56.874Z;184560;;;;;;living room__93.png;21.0
42;session_116;17/03/2025 09:43;AIDEI13V;;;Screen;canvas.Screen;5_22_0;;;;timeout;19;184548;184550;184560;184560;184564;2025-03-17T08:43:56.890Z;184579;;;;;;kitchen__198.png;22.0
43;session_117;17/03/2025 09:44;AIDEI13V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;6005,6;288735,1;288734,7;288739,1;294744,7;294745;2025-03-17T08:43:58.043Z;294745,2;;static\office room_24.png;1.0;3.0;3.0;;
43;session_117;17/03/2025 09:44;AIDEI13V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;6011,5;288731,1;288731,63;288733,2;294744,7;294745,1;2025-03-17T08:43:58.043Z;294745,2;;static\office room_24.png;1.0;;;;
43;session_117;17/03/2025 09:44;AIDEI13V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;6,1;294745,1;294739,2;294745,2;294748,1;294748,2;2025-03-17T08:43:58.046Z;294751,3;;static\restaurant_80.png;2.0;;;;
44;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_22_1;;;;form submission;2915;184564;184560;184579;187494;187494;2025-03-17T08:43:59.820Z;187519;;;;4.0;4.0;kitchen__198.png;22.0
44;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_22;;;;completion;2934;184548;184550;184560;187494;187494;2025-03-17T08:43:59.820Z;187519;;;;;;kitchen__198.png;22.0
44;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_23_0;;;;timeout;22;187494;187496;187519;187520;187520;2025-03-17T08:43:59.846Z;187541;;;;;;bedroom__299.png;23.0
45;session_130;17/03/2025 09:44;AIDEI13V;;;Prolific ID;html.Form;1;;;;form submission;6577,4;104166,8;104157;104168,1;110745,5;110746;2025-03-17T08:44:02.067Z;110758,3;participant_133;;;;;;
46;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_23_1;;;;form submission;3980;187524;187520;187541;191521;191521;2025-03-17T08:44:03.847Z;191533;;;;4.0;4.0;bedroom__299.png;23.0
46;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_23;;;;completion;4002;187494;187496;187519;191521;191521;2025-03-17T08:44:03.847Z;191533;;;;;;bedroom__299.png;23.0
46;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_24_0;;;;timeout;19;191521;191523;191533;191533;191537;2025-03-17T08:44:03.863Z;191552;;;;;;kitchen__71.png;24.0
47;session_117;17/03/2025 09:44;AIDEI13V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;6215,2;294748,2;294748,1;294751,3;300966,5;300966,7;2025-03-17T08:44:04.265Z;300969,5;;static\restaurant_80.png;2.0;6.0;6.0;;
47;session_117;17/03/2025 09:44;AIDEI13V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;6221,3;294745,1;294739,2;294745,2;300966,5;300966,9;2025-03-17T08:44:04.265Z;300969,5;;static\restaurant_80.png;2.0;;;;
47;session_117;17/03/2025 09:44;AIDEI13V;;;Practice Loop;flow.Loop;3;;;;completion;20051,6;280903,1;280896,7;280914,9;300966,5;300967;2025-03-17T08:44:04.265Z;300969,5;;;;;;;
48;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_24_1;;;;form submission;6659;191537;191533;191552;198211;198211;2025-03-17T08:44:10.537Z;198237;;;;3.0;4.0;kitchen__71.png;24.0
48;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_24;;;;completion;6678;191521;191523;191533;198211;198212;2025-03-17T08:44:10.537Z;198237;;;;;;kitchen__71.png;24.0
48;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_25_0;;;;timeout;21;198212;198213;198237;198237;198241;2025-03-17T08:44:10.566Z;198258;;;;;;dining room__109.png;25.0
49;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_25_1;;;;form submission;4412;198241;198237;198258;202670;202670;2025-03-17T08:44:14.996Z;202683;;;;3.0;4.0;dining room__109.png;25.0
49;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_25;;;;completion;4433;198212;198213;198237;202670;202670;2025-03-17T08:44:14.996Z;202683;;;;;;dining room__109.png;25.0
49;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_26_0;;;;timeout;17;202671;202672;202683;202683;202683;2025-03-17T08:44:15.009Z;202700;;;;;;office room_46.png;26.0
50;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_26_1;;;;form submission;3383;202687;202683;202700;206083;206083;2025-03-17T08:44:18.409Z;206108;;;;2.0;2.0;office room_46.png;26.0
50;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_26;;;;completion;3400;202671;202672;202683;206083;206083;2025-03-17T08:44:18.409Z;206108;;;;;;office room_46.png;26.0
50;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_27_0;;;;timeout;21;206083;206085;206108;206108;206113;2025-03-17T08:44:18.439Z;206129;;;;;;bedroom__2.png;27.0
51;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_27_1;;;;form submission;3848;206114;206108;206129;209977;209977;2025-03-17T08:44:22.303Z;210003;;;;2.0;2.0;bedroom__2.png;27.0
51;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_27;;;;completion;3869;206083;206085;206108;209977;209977;2025-03-17T08:44:22.303Z;210003;;;;;;bedroom__2.png;27.0
51;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_28_0;;;;timeout;21;209977;209979;210003;210007;210007;2025-03-17T08:44:22.333Z;210024;;;;;;kitchen__183.png;28.0
52;session_116;17/03/2025 09:44;AIDEI13V;;;Questionnaire;html.Form;5_28_1;;;;form submission;5777;210007;210007;210024;215801;215801;2025-03-17T08:44:28.127Z;215813;;;;3.0;2.0;kitchen__183.png;28.0
52;session_116;17/03/2025 09:44;AIDEI13V;;;Sequence;flow.Sequence;5_28;;;;completion;5798;209977;209979;210003;215801;215801;2025-03-17T08:44:28.127Z;215813;;;;;;kitchen__183.png;28.0
52;session_116;17/03/2025 09:44;AIDEI13V;;;Screen;canvas.Screen;5_29_0;;;;timeout;20;215801;215803;215813;215813;215816;2025-03-17T08:44:28.142Z;215833;;;;;;office__134.png;29.0
