Participant id,Status,Started at,Completed at,Time taken,Total approvals,Fluent languages,Dyslexia,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
participant_794,APPROVED,2025-03-31T07:05:29.154000Z,2025-03-31T07:24:54.546000Z,1166.0,104,"English, Other",No,24,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_798,RETURNED,2025-03-31T07:01:55.330000Z,,,291,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_768,APPROVED,2025-03-31T07:02:14.013000Z,2025-03-31T07:11:45.029000Z,572.0,81,English,No,36,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
participant_774,APPROVED,2025-03-31T07:03:34.667000Z,2025-03-31T07:15:48.385000Z,734.0,65,"English, Spanish",No,34,Male,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
participant_797,RETURNED,2025-03-31T07:05:42.596000Z,2025-03-31T07:22:53.252000Z,,47,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_781,APPROVED,2025-03-31T07:05:52.232000Z,2025-03-31T07:17:42.980000Z,711.0,7,English,No,22,Female,Black,United States,United States,United States,English,No,Full-Time
participant_779,RETURNED,2025-03-31T07:06:04.440000Z,,,73,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_795,APPROVED,2025-03-31T07:13:05.076000Z,2025-03-31T08:05:48.441000Z,3164.0,87,"Telugu, English",No,23,Male,Asian,India,United Kingdom,India,Telugu,No,Part-Time
participant_796,APPROVED,2025-03-31T07:07:34.880000Z,2025-03-31T07:57:48.483000Z,3014.0,158,"Afrikaans, Chinese, Danish, Dutch, English, Farsi, French, German, Greek, Hebrew, Italian, Japanese, Korean, Polish, Portuguese, Romanian, Russian, Spanish, Mandarin, Welsh, Swedish",No,43,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
participant_787,RETURNED,2025-03-31T07:08:20.955000Z,,,246,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_789,APPROVED,2025-03-31T07:08:00.143000Z,2025-03-31T08:02:25.893000Z,3266.0,162,"Spanish, English",No,27,Male,White,Spain,Spain,Spain,Spanish,Yes,Due to start a new job within the next month
participant_801,APPROVED,2025-03-31T07:08:47.790000Z,2025-03-31T07:45:54.346000Z,2227.0,72,English,No,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
participant_790,APPROVED,2025-03-31T07:09:19.140000Z,2025-03-31T07:30:03.846000Z,1245.0,185,English,No,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
participant_771,APPROVED,2025-03-31T07:10:13.967000Z,2025-03-31T07:26:19.588000Z,966.0,8,"Chinese, English, French, German",No,24,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
participant_775,APPROVED,2025-03-31T07:10:26.663000Z,2025-03-31T07:45:33.518000Z,2107.0,12,"English, Other",No,60,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_769,APPROVED,2025-03-31T07:10:38.028000Z,2025-03-31T07:52:21.069000Z,2504.0,2,"Afrikaans, English, Swahili, Other",No,54,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_783,APPROVED,2025-03-31T07:10:56.990000Z,2025-03-31T07:56:07.578000Z,2711.0,5,"English, Afrikaans",No,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
participant_800,REJECTED,2025-03-31T07:11:11.404000Z,2025-03-31T07:31:01.059000Z,1190.0,7,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_772,APPROVED,2025-03-31T07:12:01.598000Z,2025-03-31T07:25:32.219000Z,811.0,428,English,No,42,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
participant_773,APPROVED,2025-03-31T07:14:25.381000Z,2025-03-31T07:40:24.005000Z,1559.0,148,"English, Other",No,44,Male,Black,South Africa,South Africa,South Africa,Other,DATA_EXPIRED,DATA_EXPIRED
participant_792,RETURNED,2025-03-31T07:11:57.335000Z,,,14,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
participant_777,APPROVED,2025-03-31T07:12:30.813000Z,2025-03-31T07:45:19.965000Z,1970.0,9,"Afrikaans, Chinese, English, French, Other",No,24,Female,Black,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month
