id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
5;session_711;31/03/2025 08:56;AIDEI16A;;;Questionnaire;html.Form;5_1_1;;;;form submission;1807,8;50204,7;50204,5;50221,5;52029,3;52029,4;2025-03-31T06:56:49.006Z;52037,8;;;;3.0;4.0;dining room__134.png;1.0
5;session_711;31/03/2025 08:56;AIDEI16A;;;Sequence;flow.Sequence;5_1;;;;completion;1825,1;50197,4;50187,964;50204,2;52029,3;52029,5;2025-03-31T06:56:49.006Z;52037,8;;;;;;dining room__134.png;1.0
5;session_711;31/03/2025 08:56;AIDEI16A;;;Screen;canvas.Screen;5_2_0;;;;timeout;17,1;52029,6;52021,126;52037,8;52039,6;52040,2;2025-03-31T06:56:49.017Z;52054,9;;;;;;restaurant__273.png;2.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Questionnaire;html.Form;5_2_1;;;;form submission;2674,5;52040,4;52039,6;52054,9;54729,4;54729,5;2025-03-31T06:56:51.706Z;54754,9;;;;7.0;6.0;restaurant__273.png;2.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Sequence;flow.Sequence;5_2;;;;completion;2691,6;52029,5;52021,126;52037,8;54729,4;54729,6;2025-03-31T06:56:51.706Z;54754,9;;;;;;restaurant__273.png;2.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Screen;canvas.Screen;5_3_0;;;;timeout;15,9;54729,7;54737,566;54754,9;54755,3;54755,4;2025-03-31T06:56:51.732Z;54770,8;;;;;;kitchen__146.png;3.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Questionnaire;html.Form;5_3_1;;;;form submission;1652,9;54755,6;54755,3;54770,8;56423,7;56423,8;2025-03-31T06:56:53.400Z;56437,7;;;;6.0;7.0;kitchen__146.png;3.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Sequence;flow.Sequence;5_3;;;;completion;1668,8;54729,7;54737,566;54754,9;56423,7;56423,9;2025-03-31T06:56:53.401Z;56437,7;;;;;;kitchen__146.png;3.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,4;56423,9;56420,96;56437,7;56438,1;56438,1;2025-03-31T06:56:53.415Z;56454,1;;;;;;bedroom__32.png;4.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Questionnaire;html.Form;5_4_1;;;;form submission;1827,5;56438,2;56438,1;56454,1;58281,6;58281,7;2025-03-31T06:56:55.258Z;58287,6;;;;7.0;6.0;bedroom__32.png;4.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Sequence;flow.Sequence;5_4;;;;completion;1843,9;56423,9;56420,96;56437,7;58281,6;58281,8;2025-03-31T06:56:55.258Z;58287,6;;;;;;bedroom__32.png;4.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,7;58281,8;58271,49;58287,6;58288,3;58288,5;2025-03-31T06:56:55.265Z;58304,3;;;;;;living room_40.png;5.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Questionnaire;html.Form;5_5_1;;;;form submission;2005,1;58288,6;58288,3;58304,3;60309,4;60309,6;2025-03-31T06:56:57.561Z;60321,1;;;;4.0;5.0;living room_40.png;5.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Sequence;flow.Sequence;5_5;;;;completion;2021,8;58281,8;58271,49;58287,6;60309,4;60309,7;2025-03-31T06:56:57.561Z;60321,1;;;;;;living room_40.png;5.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,4;60309,7;60305,1;60321,1;60321,4;60321,6;2025-03-31T06:56:57.573Z;60337,5;;;;;;restaurant__293.png;6.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Questionnaire;html.Form;5_6_1;;;;form submission;2497,7;60321,6;60321,4;60337,5;62835,2;62835,3;2025-03-31T06:57:00.087Z;62838;;;;3.0;4.0;restaurant__293.png;6.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Sequence;flow.Sequence;5_6;;;;completion;2514,1;60309,7;60305,1;60321,1;62835,2;62835,4;2025-03-31T06:57:00.087Z;62838;;;;;;restaurant__293.png;6.0
6;session_711;31/03/2025 08:57;AIDEI16A;;;Screen;canvas.Screen;5_7_0;;;;timeout;16,79999999;62835,4;62821,4;62838;62838,2;62838,3;2025-03-31T06:57:00.090Z;;;;;;;living room_70.png;7.0
7;session_712;31/03/2025 09:02;AIDEI16A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;13015,7;5528,8;5520,3;5536,9;18552,6;18552,9;2025-03-31T07:02:36.119Z;18553,464;;;;;;;
8;session_712;31/03/2025 09:02;AIDEI16A;;;Prolific ID;html.Form;1;;;;form submission;10534,236;18553,1;18553,464;18553,464;29087,7;29087,9;2025-03-31T07:02:46.654Z;29103,5;participant_768;;;;;;
9;session_712;31/03/2025 09:03;AIDEI16A;;;Experiment Information;html.Form;2;;;;form submission;10723,7;29087,9;29087,164;29103,5;39827,2;39827,4;2025-03-31T07:02:57.393Z;39836,6;;;;;;;
9;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,7;39827,4;39820,09;39836,6;39837;39837,1;2025-03-31T07:02:57.403Z;39853,3;;static\living room_0.png;0.0;;;;
10;session_712;31/03/2025 09:03;AIDEI16A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;10378;39837,2;39837;39853,3;50231,3;50231,6;2025-03-31T07:03:07.798Z;50236,5;;static\living room_0.png;0.0;5.0;3.0;;
10;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;10394,7;39827,4;39820,09;39836,6;50231,3;50231,8;2025-03-31T07:03:07.798Z;50236,5;;static\living room_0.png;0.0;;;;
10;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,8;50231,9;50220,2;50236,5;50237;50237;2025-03-31T07:03:07.803Z;50253,3;;static\office room_24.png;1.0;;;;
11;session_712;31/03/2025 09:03;AIDEI16A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;6668,7;50237,1;50237;50253,3;56922;56922,1;2025-03-31T07:03:14.488Z;56936,5;;static\office room_24.png;1.0;2.0;6.0;;
11;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;6685,5;50231,9;50220,2;50236,5;56922;56922,2;2025-03-31T07:03:14.488Z;56936,5;;static\office room_24.png;1.0;;;;
11;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,7;56922,4;56920,2;56936,5;56937;56937,2;2025-03-31T07:03:14.503Z;56953,2;;static\restaurant_80.png;2.0;;;;
12;session_712;31/03/2025 09:03;AIDEI16A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;10581,3;56937,3;56937;56953,2;67534,5;67534,8;2025-03-31T07:03:25.101Z;67553,1;;static\restaurant_80.png;2.0;6.0;5.0;;
12;session_712;31/03/2025 09:03;AIDEI16A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;10598;56922,4;56920,2;56936,5;67534,5;67534,9;2025-03-31T07:03:25.101Z;67553,1;;static\restaurant_80.png;2.0;;;;
12;session_712;31/03/2025 09:03;AIDEI16A;;;Practice Loop;flow.Loop;3;;;;completion;27697,9;39827,4;39820,09;39836,6;67534,5;67535,1;2025-03-31T07:03:25.101Z;67553,1;;;;;;;
13;session_712;31/03/2025 09:03;AIDEI16A;;;Experiment Information Main;html.Form;4;;;;form submission;7877,1;67535,1;67536,6;67553,1;75430,2;75430,5;2025-03-31T07:03:32.996Z;75453,3;;;;;;;
13;session_712;31/03/2025 09:03;AIDEI16A;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,4;75430,7;75436,626;75453,3;75453,9;75454,1;2025-03-31T07:03:33.020Z;75469,7;;;;;;kitchen__61.png;0.0
14;session_712;31/03/2025 09:03;AIDEI16A;;;Questionnaire;html.Form;5_0_1;;;;form submission;6239;75454,2;75453,9;75469,7;81708,7;81708,8;2025-03-31T07:03:39.275Z;81736,5;;;;4.0;6.0;kitchen__61.png;0.0
14;session_712;31/03/2025 09:03;AIDEI16A;;;Sequence;flow.Sequence;5_0;;;;completion;6255,4;75430,6;75436,626;75453,3;81708,7;81709;2025-03-31T07:03:39.275Z;81736,5;;;;;;kitchen__61.png;0.0
14;session_712;31/03/2025 09:03;AIDEI16A;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,7;81709,1;81719,93;81736,5;81737,2;81737,3;2025-03-31T07:03:39.303Z;81753,2;;;;;;living room__113.png;1.0
15;session_712;31/03/2025 09:03;AIDEI16A;;;Questionnaire;html.Form;5_1_1;;;;form submission;5100,9;81737,4;81737,2;81753,2;86854,1;86854,3;2025-03-31T07:03:44.420Z;86853,264;;;;6.0;6.0;living room__113.png;1.0
15;session_712;31/03/2025 09:03;AIDEI16A;;;Sequence;flow.Sequence;5_1;;;;completion;5117,6;81709,1;81719,93;81736,5;86854,1;86854,4;2025-03-31T07:03:44.420Z;86853,264;;;;;;living room__113.png;1.0
15;session_712;31/03/2025 09:03;AIDEI16A;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,636;86854,5;86853,264;86853,264;86855,8;86855,8;2025-03-31T07:03:44.422Z;86869,9;;;;;;dining room__134.png;2.0
16;session_712;31/03/2025 09:03;AIDEI16A;;;Questionnaire;html.Form;5_2_1;;;;form submission;5751,5;86855,9;86855,8;86869,9;92621,4;92621,6;2025-03-31T07:03:50.188Z;92636,3;;;;6.0;3.0;dining room__134.png;2.0
16;session_712;31/03/2025 09:03;AIDEI16A;;;Sequence;flow.Sequence;5_2;;;;completion;5768,136;86854,4;86853,264;86853,264;92621,4;92621,8;2025-03-31T07:03:50.188Z;92636,3;;;;;;dining room__134.png;2.0
16;session_712;31/03/2025 09:03;AIDEI16A;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,8;92621,8;92619,9;92636,3;92637,1;92637,2;2025-03-31T07:03:50.203Z;92653,1;;;;;;office__78.png;3.0
17;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_3_1;;;;form submission;8284,6;92637,2;92637,1;92653,1;100937,7;100937,9;2025-03-31T07:03:58.504Z;100953;;;;2.0;7.0;office__78.png;3.0
17;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_3;;;;completion;8301,4;92621,8;92619,9;92636,3;100937,7;100938;2025-03-31T07:03:58.504Z;100953;;;;;;office__78.png;3.0
17;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,7;100938;100936,566;100953;100953,6;100953,8;2025-03-31T07:03:58.520Z;100969,7;;;;;;dining room__261.png;4.0
18;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_4_1;;;;form submission;4069,2;100953,8;100953,6;100969,7;105038,9;105039;2025-03-31T07:04:02.605Z;105053,1;;;;5.0;5.0;dining room__261.png;4.0
18;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_4;;;;completion;4085,9;100938;100936,566;100953;105038,9;105039,1;2025-03-31T07:04:02.605Z;105053,1;;;;;;dining room__261.png;4.0
18;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,7;105039,1;105036,5;105053,1;105053,6;105053,7;2025-03-31T07:04:02.620Z;105069,8;;;;;;dining room__70.png;5.0
19;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_5_1;;;;form submission;5399,2;105053,8;105053,6;105069,8;110469;110469,1;2025-03-31T07:04:08.035Z;110469,824;;;;3.0;4.0;dining room__70.png;5.0
19;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_5;;;;completion;5415,9;105039,1;105036,5;105053,1;110469;110469,3;2025-03-31T07:04:08.035Z;110469,824;;;;;;dining room__70.png;5.0
19;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,576;110469,4;110469,824;110469,824;110470,7;110470,7;2025-03-31T07:04:08.037Z;110486,4;;;;;;living room_31.png;6.0
20;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_6_1;;;;form submission;4798,5;110470,8;110470,7;110486,4;115284,9;115285;2025-03-31T07:04:12.851Z;115302,9;;;;3.0;6.0;living room_31.png;6.0
20;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_6;;;;completion;4815,076;110469,3;110469,824;110469,824;115284,9;115285,2;2025-03-31T07:04:12.851Z;115302,9;;;;;;living room_31.png;6.0
20;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_7_0;;;;timeout;16,7;115285,2;115286,2;115302,9;115303,6;115303,7;2025-03-31T07:04:12.870Z;115319,6;;;;;;office__227.png;7.0
21;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_7_1;;;;form submission;4756,5;115303,8;115303,6;115319,6;120076,1;120076,3;2025-03-31T07:04:17.642Z;120103,1;;;;4.0;4.0;office__227.png;7.0
21;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_7;;;;completion;4773,2;115285,2;115286,2;115302,9;120076,1;120076,4;2025-03-31T07:04:17.642Z;120103,1;;;;;;office__227.png;7.0
21;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_8_0;;;;timeout;16,6;120076,5;120086,358;120103,1;120103,7;120103,8;2025-03-31T07:04:17.670Z;120119,7;;;;;;office room_64.png;8.0
22;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_8_1;;;;form submission;4195;120103,9;120103,7;120119,7;124314,7;124314,9;2025-03-31T07:04:21.881Z;124336,3;;;;3.0;7.0;office room_64.png;8.0
22;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_8;;;;completion;4211,6;120076,4;120086,358;120103,1;124314,7;124315;2025-03-31T07:04:21.881Z;124336,3;;;;;;office room_64.png;8.0
22;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_9_0;;;;timeout;16,5;124315;124319,6;124336,3;124337,3;124337,4;2025-03-31T07:04:21.903Z;124352,8;;;;;;kitchen__172.png;9.0
23;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_9_1;;;;form submission;5399,2;124337,5;124337,3;124352,8;129752;129752,1;2025-03-31T07:04:27.318Z;129752,8;;;;4.0;7.0;kitchen__172.png;9.0
23;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_9;;;;completion;5415,7;124315;124319,6;124336,3;129752;129752,2;2025-03-31T07:04:27.318Z;129752,8;;;;;;kitchen__172.png;9.0
23;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_10_0;;;;timeout;16,8;129752,2;129736,5;129752,8;129753,4;129753,5;2025-03-31T07:04:27.320Z;129769,6;;;;;;living room__179.png;10.0
24;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_10_1;;;;form submission;5711,9;129753,7;129753,4;129769,6;135481,5;135481,6;2025-03-31T07:04:33.048Z;135502,9;;;;4.0;6.0;living room__179.png;10.0
24;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_10;;;;completion;5728,7;129752,2;129736,5;129752,8;135481,5;135481,7;2025-03-31T07:04:33.048Z;135502,9;;;;;;living room__179.png;10.0
24;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_11_0;;;;timeout;16,5;135481,9;135486,296;135502,9;135503,5;135503,6;2025-03-31T07:04:33.070Z;135519,4;;;;;;kitchen__27.png;11.0
25;session_709;31/03/2025 09:04;AIDEI16A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;42800,2;14971,7;14951,1;14967,5;57767,7;57768,4;2025-03-31T07:04:39.741Z;57784,6;;;;;;;
26;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_11_1;;;;form submission;6427,7;135503,7;135503,5;135519,4;141947,1;141947,3;2025-03-31T07:04:39.513Z;141952,9;;;;3.0;7.0;kitchen__27.png;11.0
26;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_11;;;;completion;6444,2;135481,7;135486,296;135502,9;141947,1;141947,4;2025-03-31T07:04:39.513Z;141952,9;;;;;;kitchen__27.png;11.0
26;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_12_0;;;;timeout;16,5;141947,5;141936,498;141952,9;141953,4;141953,4;2025-03-31T07:04:39.519Z;141969,4;;;;;;restaurant__154.png;12.0
27;session_709;31/03/2025 09:04;AIDEI16A;;;Prolific ID;html.Form;1;;;;form submission;6252,7;57768,6;57768,228;57784,6;64037,3;64037,7;2025-03-31T07:04:46.011Z;64051,3;participant_774;;;;;;
28;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_12_1;;;;form submission;3214,6;141953,5;141953,4;141969,4;145184;145184,1;2025-03-31T07:04:42.750Z;145186,1;;;;4.0;7.0;restaurant__154.png;12.0
28;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_12;;;;completion;3231,1;141947,4;141936,498;141952,9;145184;145184,2;2025-03-31T07:04:42.750Z;145186,1;;;;;;restaurant__154.png;12.0
28;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_13_0;;;;timeout;16,8;145184,2;145169,626;145186,1;145186,3;145186,5;2025-03-31T07:04:42.752Z;145202,9;;;;;;living room__34.png;13.0
29;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_13_1;;;;form submission;6120,3;145186,5;145186,3;145202,9;151323,2;151323,3;2025-03-31T07:04:48.889Z;151352,9;;;;6.0;4.0;living room__34.png;13.0
29;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_13;;;;completion;6137,1;145184,2;145169,626;145186,1;151323,2;151323,4;2025-03-31T07:04:48.889Z;151352,9;;;;;;living room__34.png;13.0
29;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_14_0;;;;timeout;16,5;151323,5;151336,198;151352,9;151353,6;151353,8;2025-03-31T07:04:48.920Z;151369,4;;;;;;office__40.png;14.0
30;session_712;31/03/2025 09:04;AIDEI16A;;;Questionnaire;html.Form;5_14_1;;;;form submission;4534,2;151353,8;151353,6;151369,4;155903,6;155903,8;2025-03-31T07:04:53.470Z;155919,4;;;;1.0;7.0;office__40.png;14.0
30;session_712;31/03/2025 09:04;AIDEI16A;;;Sequence;flow.Sequence;5_14;;;;completion;4550,7;151323,5;151336,198;151352,9;155903,6;155903,9;2025-03-31T07:04:53.470Z;155919,4;;;;;;office__40.png;14.0
30;session_712;31/03/2025 09:04;AIDEI16A;;;Screen;canvas.Screen;5_15_0;;;;timeout;16,7;155903,9;155902,8;155919,4;155920;155920,1;2025-03-31T07:04:53.486Z;155936,1;;;;;;restaurant__45.png;15.0
31;session_712;31/03/2025 09:05;AIDEI16A;;;Questionnaire;html.Form;5_15_1;;;;form submission;4003;155920,1;155920;155936,1;159939,1;159939,3;2025-03-31T07:04:57.505Z;159969,5;;;;5.0;7.0;restaurant__45.png;15.0
31;session_712;31/03/2025 09:05;AIDEI16A;;;Sequence;flow.Sequence;5_15;;;;completion;4019,7;155903,9;155902,8;155919,4;159939,1;159939,4;2025-03-31T07:04:57.505Z;159969,5;;;;;;restaurant__45.png;15.0
31;session_712;31/03/2025 09:05;AIDEI16A;;;Screen;canvas.Screen;5_16_0;;;;timeout;16,6;159939,4;159953;159969,5;159970,4;159970,6;2025-03-31T07:04:57.537Z;159986,1;;;;;;living room__145.png;16.0
32;session_712;31/03/2025 09:05;AIDEI16A;;;Questionnaire;html.Form;5_16_1;;;;form submission;5612,9;159970,6;159970,4;159986,1;165599;165599,2;2025-03-31T07:05:03.165Z;165602,7;;;;7.0;7.0;living room__145.png;16.0
32;session_712;31/03/2025 09:05;AIDEI16A;;;Sequence;flow.Sequence;5_16;;;;completion;5629,5;159939,4;159953;159969,5;165599;165599,2;2025-03-31T07:05:03.165Z;165602,7;;;;;;living room__145.png;16.0
32;session_712;31/03/2025 09:05;AIDEI16A;;;Screen;canvas.Screen;5_17_0;;;;timeout;16,6;165599,3;165586,264;165602,7;165603,3;165603,4;2025-03-31T07:05:03.169Z;165619,3;;;;;;restaurant__78.png;17.0
33;session_712;31/03/2025 09:05;AIDEI16A;;;Questionnaire;html.Form;5_17_1;;;;form submission;4598,9;165603,4;165603,3;165619,3;170218,2;170218,3;2025-03-31T07:05:07.784Z;170236,1;;;;3.0;6.0;restaurant__78.png;17.0
33;session_712;31/03/2025 09:05;AIDEI16A;;;Sequence;flow.Sequence;5_17;;;;completion;4615,5;165599,2;165586,264;165602,7;170218,2;170218,4;2025-03-31T07:05:07.784Z;170236,1;;;;;;restaurant__78.png;17.0
33;session_712;31/03/2025 09:05;AIDEI16A;;;Screen;canvas.Screen;5_18_0;;;;timeout;16,6;170218,5;170219,4;170236,1;170236,7;170236,8;2025-03-31T07:05:07.803Z;170252,7;;;;;;attention_check_5.png;18.0
34;session_712;31/03/2025 09:05;AIDEI16A;;;Questionnaire;html.Form;5_18_1;;;;form submission;5155,5;170236,9;170236,7;170252,7;175408,2;175408,3;2025-03-31T07:05:12.974Z;175436,1;;;;5.0;5.0;attention_check_5.png;18.0
34;session_712;31/03/2025 09:05;AIDEI16A;;;Sequence;flow.Sequence;5_18;;;;completion;5172,1;170218,4;170219,4;170236,1;175408,2;175408,3;2025-03-31T07:05:12.974Z;175436,1;;;;;;attention_check_5.png;18.0
34;session_712;31/03/2025 09:05;AIDEI16A;;;Screen;canvas.Screen;5_19_0;;;;timeout;16,6;175408,4;175419,3;175436,1;175436,8;175437;2025-03-31T07:05:13.003Z;175452,7;;;;;;restaurant__271.png;19.0
35;session_712;31/03/2025 09:05;AIDEI16A;;;Questionnaire;html.Form;5_19_1;;;;form submission;5637;175437;175436,8;175452,7;181089,7;181090;2025-03-31T07:05:18.656Z;181102,8;;;;6.0;6.0;restaurant__271.png;19.0
35;session_712;31/03/2025 09:05;AIDEI16A;;;Sequence;flow.Sequence;5_19;;;;completion;5653,6;175408,3;175419,3;175436,1;181089,7;181090,1;2025-03-31T07:05:18.656Z;181102,8;;;;;;restaurant__271.png;19.0
35;session_712;31/03/2025 09:05;AIDEI16A;;;Screen;canvas.Screen;5_20_0;;;;timeout;16,6;181090,1;181086,074;181102,8;181103,7;181103,8;2025-03-31T07:05:18.670Z;181119,4;;;;;;bedroom__298.png;20.0
