id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
1;session_211;17/03/2025 15:26;AIDEI16V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;4034,7;8074,3;8060,1;8076,2;12110,9;12111,4;2025-03-17T14:26:12.037Z;12110,4;;;;;;;
2;session_211;17/03/2025 15:26;AIDEI16V;;;Prolific ID;html.Form;1;;;;form submission;2585,6;12111,6;12110,396;12110,4;14696;14696,1;2025-03-17T14:26:14.622Z;14710,3;TESTFATIH;;;;;;
2;session_211;17/03/2025 15:26;AIDEI16V;;;Experiment Information;html.Form;2;;;;form submission;1581,7;14696,2;14693,75;14710,3;16292;16292,1;2025-03-17T14:26:16.218Z;16293,8;;;;;;;
2;session_211;17/03/2025 15:26;AIDEI16V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,5;16292,2;16293,73;16293,8;16302,4;16303,1;2025-03-17T14:26:16.229Z;16310,3;;static\living room_0.png;0.0;;;;
3;session_206;17/03/2025 15:41;AIDEI16V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;8646,2;7463,8;7436,3;7502,8;16149;16149,8;2025-03-17T14:40:59.338Z;16148,276;;;;;;;
4;session_206;17/03/2025 15:41;AIDEI16V;;;Prolific ID;html.Form;1;;;;form submission;4685,324;16150,2;16148,276;16148,276;20833,6;20834;2025-03-17T14:41:04.022Z;20877,556;participant_221;;;;;;
5;session_206;17/03/2025 15:41;AIDEI16V;;;Experiment Information;html.Form;2;;;;form submission;18652,944;20834,3;20877,556;20877,556;39530,5;39530,9;2025-03-17T14:41:22.719Z;39547,8;;;;;;;
5;session_206;17/03/2025 15:41;AIDEI16V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;33,2;39531,2;39524,246;39547,8;39563;39563,3;2025-03-17T14:41:22.752Z;39581;;static\living room_0.png;0.0;;;;
6;session_212;17/03/2025 15:41;AIDEI16V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;29197,7;68608,7;68602,3;68616,2;97813,9;97814,5;2025-03-17T14:41:47.975Z;97817,4;;;;;;;
7;session_212;17/03/2025 15:41;AIDEI16V;;;Prolific ID;html.Form;1;;;;form submission;3644,7;97814,7;97816,262;97817,4;101462,1;101462,3;2025-03-17T14:41:51.623Z;101470,2;participant_215;;;;;;
8;session_206;17/03/2025 15:41;AIDEI16V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;19204,9;39563,6;39563;39581;58785,9;58786,6;2025-03-17T14:41:41.975Z;58819,6;;static\living room_0.png;0.0;5.0;6.0;;
8;session_206;17/03/2025 15:41;AIDEI16V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;19238,1;39531,1;39524,246;39547,8;58785,9;58787,1;2025-03-17T14:41:41.976Z;58819,6;;static\living room_0.png;0.0;;;;
8;session_206;17/03/2025 15:41;AIDEI16V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,7;58787,3;58811,156;58819,6;58826,8;58828,4;2025-03-17T14:41:42.017Z;58836,3;;static\office room_24.png;1.0;;;;
9;session_206;17/03/2025 15:42;AIDEI16V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;10656,6;58828,9;58826,8;58836,3;69492,9;69493,6;2025-03-17T14:41:52.682Z;69510,3;;static\office room_24.png;1.0;3.0;3.0;;
9;session_206;17/03/2025 15:42;AIDEI16V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;10673,3;58787,3;58811,156;58819,6;69492,9;69493,9;2025-03-17T14:41:52.682Z;69510,3;;static\office room_24.png;1.0;;;;
9;session_206;17/03/2025 15:42;AIDEI16V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,6;69494,2;69490,7;69510,3;69510,9;69511,2;2025-03-17T14:41:52.700Z;69526,9;;static\restaurant_80.png;2.0;;;;
10;session_206;17/03/2025 15:42;AIDEI16V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;8726,4;69511,3;69510,9;69526,9;78253,3;78253,8;2025-03-17T14:42:01.442Z;78271;;static\restaurant_80.png;2.0;4.0;4.0;;
10;session_206;17/03/2025 15:42;AIDEI16V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;8743;69494,1;69490,7;69510,3;78253,3;78254;2025-03-17T14:42:01.442Z;78271;;static\restaurant_80.png;2.0;;;;
10;session_206;17/03/2025 15:42;AIDEI16V;;;Practice Loop;flow.Loop;3;;;;completion;38705,5;39531,1;39524,246;39547,8;78253,3;78254,3;2025-03-17T14:42:01.443Z;78271;;;;;;;
