id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
1;session_659;28/03/2025 11:18;AIDEI14A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;8728,6;13756,7;13732,4;13765,6;22494,2;22494,4;2025-03-28T10:18:13.792Z;22498,6;;;;;;;
2;session_659;28/03/2025 11:18;AIDEI14A;;;Prolific ID;html.Form;1;;;;form submission;3455,3;22494,4;22482,8;22498,6;25953,9;25954;2025-03-28T10:18:17.252Z;25965,9;TESTFATIH;;;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Experiment Information;html.Form;2;;;;form submission;3208,7;25954,1;25949,308;25965,9;29174,6;29174,8;2025-03-28T10:18:20.472Z;29182,772;;;;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,228;29174,9;29182,772;29182,772;29190,9;29191,5;2025-03-28T10:18:20.489Z;29199;;static\living room_0.png;0.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;1769,9;29191,6;29190,9;29199;30968,9;30969,1;2025-03-28T10:18:22.267Z;30982,7;;static\living room_0.png;0.0;4.0;5.0;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;1786,128;29174,9;29182,772;29182,772;30968,9;30969,4;2025-03-28T10:18:22.267Z;30982,7;;static\living room_0.png;0.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;15,9;30969,5;30966,194;30982,7;30983,1;30983,3;2025-03-28T10:18:22.281Z;30998,6;;static\office room_24.png;1.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;2350,9;30983,4;30983,1;30998,6;33349,5;33349,7;2025-03-28T10:18:24.647Z;33349,096;;static\office room_24.png;1.0;5.0;5.0;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;2366,8;30969,5;30966,194;30982,7;33349,5;33349,7;2025-03-28T10:18:24.647Z;33349,096;;static\office room_24.png;1.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;17,004;33349,9;33349,096;33349,096;33357,4;33357,6;2025-03-28T10:18:24.655Z;33366,1;;static\restaurant_80.png;2.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;1679,3;33357,8;33357,4;33366,1;35045,4;35045,5;2025-03-28T10:18:26.343Z;35048,9;;static\restaurant_80.png;2.0;6.0;5.0;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;1696,304;33349,8;33349,096;33349,096;35045,4;35045,6;2025-03-28T10:18:26.343Z;35048,9;;static\restaurant_80.png;2.0;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Practice Loop;flow.Loop;3;;;;completion;5862,628;29174,8;29182,772;29182,772;35045,4;35045,8;2025-03-28T10:18:26.343Z;35048,9;;;;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Experiment Information Main;html.Form;4;;;;form submission;830,2;35045,8;35032,228;35048,9;35879,1;35879,3;2025-03-28T10:18:27.177Z;35898,7;;;;;;;
3;session_659;28/03/2025 11:18;AIDEI14A;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,7;35879,3;35882,1;35898,7;35899,2;35899,3;2025-03-28T10:18:27.197Z;35915,4;;;;;;office__202.png;0.0
4;session_659;28/03/2025 11:18;AIDEI14A;;;Questionnaire;html.Form;5_0_1;;;;form submission;3510,1;35899,3;35899,2;35915,4;39425,5;39425,6;2025-03-28T10:18:30.723Z;39432,1;;;;4.0;5.0;office__202.png;0.0
4;session_659;28/03/2025 11:18;AIDEI14A;;;Sequence;flow.Sequence;5_0;;;;completion;3526,8;35879,3;35882,1;35898,7;39425,5;39425,7;2025-03-28T10:18:30.723Z;39432,1;;;;;;office__202.png;0.0
4;session_659;28/03/2025 11:18;AIDEI14A;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,6;39425,8;39416,284;39432,1;39432,7;39432,8;2025-03-28T10:18:30.730Z;39448,7;;;;;;bedroom__17.png;1.0
5;session_653;28/03/2025 11:30;AIDEI14A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;17403;16442,2;16395,094;16511,6;33914,6;33915,2;2025-03-28T10:30:23.320Z;33912,384;;;;;;;
6;session_653;28/03/2025 11:30;AIDEI14A;;;Prolific ID;html.Form;1;;;;form submission;4553,916;33915,6;33912,384;33912,384;38466,3;38466,7;2025-03-28T10:30:27.871Z;38579,106;participant_712;;;;;;
7;session_653;28/03/2025 11:30;AIDEI14A;;;Experiment Information;html.Form;2;;;;form submission;29090,994;38467,5;38579,106;38579,106;67670,1;67670,3;2025-03-28T10:30:57.075Z;67695,6;;;;;;;
7;session_653;28/03/2025 11:30;AIDEI14A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;67670,6;67678,984;67695,6;67698,3;67699,5;2025-03-28T10:30:57.104Z;67712,2;;static\living room_0.png;0.0;;;;
