id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
1;session_689;28/03/2025 12:50;AIDEI15A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;6002,5;31573,6;31554,832;31571,2;37573,7;37574,1;2025-03-28T11:49:56.265Z;37604,7;;;;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Prolific ID;html.Form;1;;;;form submission;5086,7;37574,2;37587,3;37604,7;42691,4;42691,6;2025-03-28T11:50:01.383Z;42704,8;TESTFATIH;;;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Experiment Information;html.Form;2;;;;form submission;1242,6;42691,8;42688,422;42704,8;43947,4;43947,5;2025-03-28T11:50:02.639Z;43954,1;;;;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,8;43947,6;43938,478;43954,1;43955,1;43956,7;2025-03-28T11:50:02.648Z;43970,9;;static\living room_0.png;0.0;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;2166,4;43957,5;43955,1;43970,9;46137,3;46137,4;2025-03-28T11:50:04.829Z;46138,096;;static\living room_0.png;0.0;5.0;6.0;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;2183,2;43947,5;43938,478;43954,1;46137,3;46137,7;2025-03-28T11:50:04.829Z;46138,096;;static\living room_0.png;0.0;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,204;46137,7;46138,096;46138,096;46141,4;46141,5;2025-03-28T11:50:04.833Z;46154,3;;static\office room_24.png;1.0;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;1567,1;46141,6;46141,4;46154,3;47721,4;47721,6;2025-03-28T11:50:06.413Z;47738,2;;static\office room_24.png;1.0;7.0;6.0;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;1583,304;46137,7;46138,096;46138,096;47721,4;47721,6;2025-03-28T11:50:06.413Z;47738,2;;static\office room_24.png;1.0;;;;
2;session_689;28/03/2025 12:50;AIDEI15A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,4;47721,8;47720,8;47738,2;47738,5;47738,7;2025-03-28T11:50:06.430Z;47754,6;;static\restaurant_80.png;2.0;;;;
