id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
1;session_4;05/03/2025 11:18;AIDEI1V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;32514,6;3770,8;3713,6;3763,1;36277,7;36278,1;2025-03-05T10:18:50.304Z;36280,73;;;;;;;
2;session_4;05/03/2025 11:19;AIDEI1V;;;Prolific ID;html.Form;1;;;;form submission;4355,67;36278,3;36280,73;36280,73;40636,4;40636,5;2025-03-05T10:18:54.662Z;40663,3;TESTFATIH;;;;;;
3;session_4;05/03/2025 11:19;AIDEI1V;;;Experiment Information;html.Form;2;;;;form submission;22622,6;40636,6;40647,1;40663,3;63285,9;63286,1;2025-03-05T10:19:17.312Z;63313,1;;;;;;;
3;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;63286,2;63296,2;63313,1;63313,9;63314,1;2025-03-05T10:19:17.340Z;63329,7;;static\living room_0.png;0.0;;;;
4;session_4;05/03/2025 11:19;AIDEI1V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;3885,5;63314,2;63313,9;63329,7;67215,2;67215,3;2025-03-05T10:19:21.241Z;67229,8;;static\living room_0.png;0.0;5.0;5.0;;
4;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;3902,1;63286,2;63296,2;63313,1;67215,2;67215,6;2025-03-05T10:19:21.241Z;67229,8;;static\living room_0.png;0.0;;;;
4;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;17;67215,6;67213,882;67229,8;67230,2;67230,4;2025-03-05T10:19:21.256Z;67246,8;;static\office room_24.png;1.0;;;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;10402,5;67230,5;67230,2;67246,8;77649,3;77649,5;2025-03-05T10:19:31.675Z;77663,2;;static\office room_24.png;1.0;4.0;5.0;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;10419,5;67215,6;67213,882;67229,8;77649,3;77649,6;2025-03-05T10:19:31.675Z;77663,2;;static\office room_24.png;1.0;;;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,8;77649,6;77646,452;77663,2;77663,6;77663,7;2025-03-05T10:19:31.689Z;77680;;static\restaurant_80.png;2.0;;;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;2290,7;77663,8;77663,6;77680;79970,7;79970,8;2025-03-05T10:19:33.996Z;79979,8;;static\restaurant_80.png;2.0;7.0;6.0;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;2307,5;77649,6;77646,452;77663,2;79970,7;79970,8;2025-03-05T10:19:33.997Z;79979,8;;static\restaurant_80.png;2.0;;;;
5;session_4;05/03/2025 11:19;AIDEI1V;;;Practice Loop;flow.Loop;3;;;;completion;16657,6;63286,2;63296,2;63313,1;79970,7;79970,9;2025-03-05T10:19:33.997Z;79979,8;;;;;;;
