id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
1;session_402;11/03/2025 11:42;AIDEI5V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;11327,9;9774,6;9752,33;9785,2;21113,1;21113,4;2025-03-11T10:42:47.430Z;21118,5;;;;;;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Prolific ID;html.Form;1;;;;form submission;2940,7;21113,6;21102,43;21118,5;24059,2;24059,4;2025-03-11T10:42:50.376Z;24068,9;TESTFAtih;;;;;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Experiment Information;html.Form;2;;;;form submission;1507,5;24059,5;24052,454;24068,9;25576,4;25576,7;2025-03-11T10:42:51.893Z;25585;;;;;;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;17,1;25577;25569,064;25585;25586,7;25587,1;2025-03-11T10:42:51.904Z;25602,1;;static\living room_0.png;0.0;;;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;3694,8;25587,3;25586,7;25602,1;29296,9;29297,1;2025-03-11T10:42:55.614Z;29302,2;;static\living room_0.png;0.0;7.0;5.0;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;3711,9;25577;25569,064;25585;29296,9;29297,3;2025-03-11T10:42:55.614Z;29302,2;;static\living room_0.png;0.0;;;;
2;session_402;11/03/2025 11:43;AIDEI5V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16;29297,5;29285,43;29302,2;29302,5;29303,1;2025-03-11T10:42:55.620Z;29318,2;;static\office room_24.png;1.0;;;;
3;session_408;11/03/2025 12:13;AIDEI5V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;27972,9;7321,8;7287,4;7320,8;35293,7;35294;2025-03-11T11:13:22.212Z;35305,1;;;;;;;
4;session_409;11/03/2025 12:14;AIDEI5V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;10745;20930,1;20922,6;20939,2;31684,2;31686;2025-03-11T11:14:19.142Z;31689,556;;;;;;;
5;session_408;11/03/2025 12:14;AIDEI5V;;;Prolific ID;html.Form;1;;;;form submission;8551;35294,2;35288,424;35305,1;43856,1;43856,3;2025-03-11T11:13:30.774Z;43921,894;participant_449;;;;;;
5;session_408;11/03/2025 12:14;AIDEI5V;;;Experiment Information;html.Form;2;;;;form submission;49377,406;43856,3;43921,894;43921,894;93299,3;93299,5;2025-03-11T11:14:20.218Z;93306,2;;;;;;;
5;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,5;93299,6;93289,542;93306,2;93307,2;93307,4;2025-03-11T11:14:20.226Z;93322,7;;static\living room_0.png;0.0;;;;
6;session_409;11/03/2025 12:14;AIDEI5V;;;Prolific ID;html.Form;1;;;;form submission;5701,444;31686,5;31689,556;31689,556;37391;37391,5;2025-03-11T11:14:24.848Z;37406,4;participant_421;;;;;;
7;session_408;11/03/2025 12:14;AIDEI5V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;18435,6;93307,4;93307,2;93322,7;111758,3;111758,4;2025-03-11T11:14:38.677Z;111773,5;;static\living room_0.png;0.0;5.0;2.0;;
7;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;18452,1;93299,6;93289,542;93306,2;111758,3;111758,5;2025-03-11T11:14:38.677Z;111773,5;;static\living room_0.png;0.0;;;;
7;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,4;111758,7;111756,92;111773,5;111774,1;111774,4;2025-03-11T11:14:38.692Z;111789,9;;static\office room_24.png;1.0;;;;
8;session_409;11/03/2025 12:14;AIDEI5V;;;Experiment Information;html.Form;2;;;;form submission;20377,3;37391,7;37389,766;37406,4;57783,7;57784,2;2025-03-11T11:14:45.240Z;57790,3;;;;;;;
8;session_409;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;57784,4;57773,6;57790,3;57792;57792,3;2025-03-11T11:14:45.249Z;57806,9;;static\living room_0.png;0.0;;;;
9;session_408;11/03/2025 12:14;AIDEI5V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;9420,7;111774,5;111774,1;111789,9;121210,6;121210,8;2025-03-11T11:14:48.129Z;121223,5;;static\office room_24.png;1.0;2.0;2.0;;
9;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;9437,1;111758,6;111756,92;111773,5;121210,6;121210,8;2025-03-11T11:14:48.129Z;121223,5;;static\office room_24.png;1.0;;;;
9;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,7;121210,9;121207,2;121223,5;121224,2;121224,4;2025-03-11T11:14:48.143Z;121240,2;;static\restaurant_80.png;2.0;;;;
10;session_409;11/03/2025 12:14;AIDEI5V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;6555,2;57792,4;57792;57806,9;64362,1;64362,6;2025-03-11T11:14:51.819Z;64373,7;;static\living room_0.png;0.0;7.0;7.0;;
10;session_409;11/03/2025 12:14;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;6571,8;57784,4;57773,6;57790,3;64362,1;64363;2025-03-11T11:14:51.819Z;64373,7;;static\living room_0.png;0.0;;;;
10;session_409;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,7;64363,3;64357,1;64373,7;64375,1;64375,2;2025-03-11T11:14:51.832Z;64390,4;;static\office room_24.png;1.0;;;;
11;session_409;11/03/2025 12:14;AIDEI5V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;5052,6;64375,3;64375,1;64390,4;69443;69444,1;2025-03-11T11:14:56.900Z;69457,2;;static\office room_24.png;1.0;1.0;1.0;;
11;session_409;11/03/2025 12:14;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;5069,3;64363,1;64357,1;64373,7;69443;69444,5;2025-03-11T11:14:56.901Z;69457,2;;static\office room_24.png;1.0;;;;
11;session_409;11/03/2025 12:14;AIDEI5V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,6;69444,8;69440,544;69457,2;69457,5;69457,6;2025-03-11T11:14:56.914Z;69473,8;;static\restaurant_80.png;2.0;;;;
12;session_408;11/03/2025 12:14;AIDEI5V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;8668,1;121224,5;121224,2;121240,2;129908,3;129908,4;2025-03-11T11:14:56.827Z;129923,6;;static\restaurant_80.png;2.0;5.0;5.0;;
12;session_408;11/03/2025 12:14;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;8684,8;121210,9;121207,2;121223,5;129908,3;129908,5;2025-03-11T11:14:56.827Z;129923,6;;static\restaurant_80.png;2.0;;;;
12;session_408;11/03/2025 12:14;AIDEI5V;;;Practice Loop;flow.Loop;3;;;;completion;36602,1;93299,6;93289,542;93306,2;129908,3;129908,6;2025-03-11T11:14:56.827Z;129923,6;;;;;;;
13;session_409;11/03/2025 12:15;AIDEI5V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;7124,8;69457,8;69457,5;69473,8;76598,6;76599,1;2025-03-11T11:15:04.055Z;76607,4;;static\restaurant_80.png;2.0;4.0;4.0;;
13;session_409;11/03/2025 12:15;AIDEI5V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;7141,4;69444,8;69440,544;69457,2;76598,6;76599,4;2025-03-11T11:15:04.056Z;76607,4;;static\restaurant_80.png;2.0;;;;
13;session_409;11/03/2025 12:15;AIDEI5V;;;Practice Loop;flow.Loop;3;;;;completion;18808,3;57784,3;57773,6;57790,3;76598,6;76599,6;2025-03-11T11:15:04.056Z;76607,4;;;;;;;
14;session_408;11/03/2025 12:15;AIDEI5V;;;Experiment Information Main;html.Form;4;;;;form submission;8935,3;129908,6;129907,4;129923,6;138858,9;138859;2025-03-11T11:15:05.777Z;138874,2;;;;;;;
14;session_408;11/03/2025 12:15;AIDEI5V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,8;138859,1;138857,656;138874,2;138874,8;138875,2;2025-03-11T11:15:05.793Z;138891;;;;;;attention_check_3.png;0.0
15;session_408;11/03/2025 12:16;AIDEI5V;;;Questionnaire;html.Form;5_1_1;;;;form submission;7226,8;146424,7;146424,5;146441;153667,8;153667,8;2025-03-11T11:15:20.586Z;153674,3;;;;4.0;4.0;living room__243.png;1.0
15;session_408;11/03/2025 12:16;AIDEI5V;;;Sequence;flow.Sequence;5_1;;;;completion;7243,8;146419,9;146407,9;146424;153667,8;153668;2025-03-11T11:15:20.586Z;153674,3;;;;;;living room__243.png;1.0
