id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
9;session_578;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;17812,6;184319,9;184314,8;184331,2;202143,8;202144,3;2025-03-27T12:09:07.183Z;202147,9;;static\living room_0.png;0.0;;;;
9;session_578;27/03/2025 13:09;AIDEI11A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,8;202144,4;202131,4;202147,9;202148,4;202148,5;2025-03-27T12:09:07.187Z;202164,7;;static\office room_24.png;1.0;;;;
10;session_580;27/03/2025 13:09;AIDEI11A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;49460,2;6274;6263,8;6280,4;55740,6;55740,9;2025-03-27T12:09:08.618Z;55741,08;;;;;;;
11;session_580;27/03/2025 13:09;AIDEI11A;;;Prolific ID;html.Form;1;;;;form submission;6694,12;55741,3;55741,08;55741,08;62435,2;62435,5;2025-03-27T12:09:15.313Z;62440,226;participant_624;;;;;;
12;session_578;27/03/2025 13:09;AIDEI11A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;8627,1;202148,6;202148,4;202164,7;210791,8;210792,1;2025-03-27T12:09:15.830Z;210797,6;;static\office room_24.png;1.0;4.0;5.0;;
12;session_578;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;8643,9;202144,4;202131,4;202147,9;210791,8;210792,3;2025-03-27T12:09:15.831Z;210797,6;;static\office room_24.png;1.0;;;;
12;session_578;27/03/2025 13:09;AIDEI11A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,7;210792,4;210781,1;210797,6;210798,2;210798,4;2025-03-27T12:09:15.837Z;210814,3;;static\restaurant_80.png;2.0;;;;
13;session_575;27/03/2025 13:09;AIDEI11A;;;Experiment Information;html.Form;2;;;;form submission;16948,6;81276,3;81275,714;81291;98239,6;98240;2025-03-27T12:09:20.059Z;98244,9;;;;;;;
13;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;32,4;98240,4;98233,562;98244,9;98254,7;98256,1;2025-03-27T12:09:20.076Z;98277,3;;static\living room_0.png;0.0;;;;
14;session_578;27/03/2025 13:09;AIDEI11A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;11608,5;210798,5;210798,2;210814,3;222422,8;222422,9;2025-03-27T12:09:27.461Z;222436,1;;static\restaurant_80.png;2.0;5.0;5.0;;
14;session_578;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;11625,2;210792,4;210781,1;210797,6;222422,8;222423,1;2025-03-27T12:09:27.461Z;222436,1;;static\restaurant_80.png;2.0;;;;
14;session_578;27/03/2025 13:09;AIDEI11A;;;Practice Loop;flow.Loop;3;;;;completion;38091,6;184319,9;184314,8;184331,2;222422,8;222423,1;2025-03-27T12:09:27.461Z;222436,1;;;;;;;
15;session_575;27/03/2025 13:09;AIDEI11A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;10808,1;98256,3;98254,7;98277,3;109085,4;109085,8;2025-03-27T12:09:30.905Z;109098,3;;static\living room_0.png;0.0;7.0;4.0;;
15;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;10840,5;98240,4;98233,562;98244,9;109085,4;109086,6;2025-03-27T12:09:30.906Z;109098,3;;static\living room_0.png;0.0;;;;
15;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;8,4;109086,7;109097,892;109098,3;109107,2;109107,5;2025-03-27T12:09:30.927Z;109106,7;;static\office room_24.png;1.0;;;;
16;session_575;27/03/2025 13:09;AIDEI11A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;7555,8;109107,7;109107,2;109106,7;116662,5;116662,8;2025-03-27T12:09:38.482Z;116668,1;;static\office room_24.png;1.0;3.0;5.0;;
16;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;7564,2;109086,7;109097,892;109098,3;116662,5;116663,1;2025-03-27T12:09:38.483Z;116668,1;;static\office room_24.png;1.0;;;;
16;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;8,2;116663,2;116652,9;116668,1;116671,6;116671,7;2025-03-27T12:09:38.491Z;116676,3;;static\restaurant_80.png;2.0;;;;
17;session_578;27/03/2025 13:09;AIDEI11A;;;Experiment Information Main;html.Form;4;;;;form submission;14899,2;222423,1;222419,5;222436,1;237335,3;237335,5;2025-03-27T12:09:42.374Z;237347,4;;;;;;;
17;session_578;27/03/2025 13:09;AIDEI11A;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,7;237335,6;237330,7;237347,4;237347,9;237348,1;2025-03-27T12:09:42.386Z;237364,1;;;;;;dining room__298.png;0.0
18;session_575;27/03/2025 13:09;AIDEI11A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;5960,8;116671,8;116671,6;116676,3;122637,1;122637,4;2025-03-27T12:09:44.457Z;122642;;static\restaurant_80.png;2.0;7.0;7.0;;
18;session_575;27/03/2025 13:09;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;5969;116663,2;116652,9;116668,1;122637,1;122637,7;2025-03-27T12:09:44.457Z;122642;;static\restaurant_80.png;2.0;;;;
18;session_575;27/03/2025 13:09;AIDEI11A;;;Practice Loop;flow.Loop;3;;;;completion;24392,2;98240,2;98233,562;98244,9;122637,1;122637,9;2025-03-27T12:09:44.457Z;122642;;;;;;;
19;session_578;27/03/2025 13:09;AIDEI11A;;;Questionnaire;html.Form;5_0_1;;;;form submission;7348,3;237348,1;237347,9;237364,1;244712,4;244712,7;2025-03-27T12:09:49.751Z;244727,8;;;;6.0;3.0;dining room__298.png;0.0
19;session_578;27/03/2025 13:09;AIDEI11A;;;Sequence;flow.Sequence;5_0;;;;completion;7365;237335,6;237330,7;237347,4;244712,4;244712,9;2025-03-27T12:09:49.751Z;244727,8;;;;;;dining room__298.png;0.0
19;session_578;27/03/2025 13:09;AIDEI11A;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,9;244713;244711,396;244727,8;244728,4;244728,5;2025-03-27T12:09:49.767Z;244744,7;;;;;;bedroom__191.png;1.0
20;session_575;27/03/2025 13:09;AIDEI11A;;;Experiment Information Main;html.Form;4;;;;form submission;10217,2;122638;122630,3;122642;132859,2;132860,3;2025-03-27T12:09:54.680Z;132867,2;;;;;;;
20;session_575;27/03/2025 13:09;AIDEI11A;;;Screen;canvas.Screen;5_0_0;;;;timeout;7,5;132860,5;132862,328;132867,2;132871,5;132871,7;2025-03-27T12:09:54.691Z;132874,7;;;;;;restaurant_48.png;0.0
21;session_578;27/03/2025 13:09;AIDEI11A;;;Questionnaire;html.Form;5_1_1;;;;form submission;7223,1;244728,6;244728,4;244744,7;251967,8;251968,1;2025-03-27T12:09:57.006Z;251975,2;;;;2.0;5.0;bedroom__191.png;1.0
21;session_578;27/03/2025 13:09;AIDEI11A;;;Sequence;flow.Sequence;5_1;;;;completion;7240;244713;244711,396;244727,8;251967,8;251968,3;2025-03-27T12:09:57.006Z;251975,2;;;;;;bedroom__191.png;1.0
21;session_578;27/03/2025 13:09;AIDEI11A;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,4;251968,4;251958,6;251975,2;251975,8;251975,9;2025-03-27T12:09:57.014Z;251991,6;;;;;;restaurant_48.png;2.0
22;session_591;27/03/2025 13:10;AIDEI11A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;9374,6;32089,1;32032,7;32149,8;41524,4;41525,8;2025-03-27T12:10:00.089Z;41532,702;;;;;;;
23;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_0_1;;;;form submission;6668,1;132871,9;132871,5;132874,7;139542,8;139543,2;2025-03-27T12:10:01.363Z;139547,6;;;;7.0;7.0;restaurant_48.png;0.0
23;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_0;;;;completion;6675,6;132860,5;132862,328;132867,2;139542,8;139543,5;2025-03-27T12:10:01.363Z;139547,6;;;;;;restaurant_48.png;0.0
23;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_1_0;;;;timeout;8,1;139543,6;139537,5;139547,6;139548,8;139549,4;2025-03-27T12:10:01.369Z;139555,7;;;;;;living room_40.png;1.0
24;session_571;27/03/2025 13:10;AIDEI11A;;;Experiment Information;html.Form;2;;;;form submission;73733,7;59265,7;59262,1;59269;133002,7;133002,8;2025-03-27T12:10:02.816Z;133006,4;;;;;;;
24;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;8,4;133002,9;133000,898;133006,4;133006,9;133007,1;2025-03-27T12:10:02.821Z;133014,8;;static\living room_0.png;0.0;;;;
25;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_2_1;;;;form submission;6783,2;251976;251975,8;251991,6;258774,8;258775,1;2025-03-27T12:10:03.813Z;258804,3;;;;6.0;6.0;restaurant_48.png;2.0
25;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_2;;;;completion;6799,6;251968,4;251958,6;251975,2;258774,8;258775,3;2025-03-27T12:10:03.813Z;258804,3;;;;;;restaurant_48.png;2.0
25;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,9;258775,4;258803,752;258804,3;258806,1;258806,1;2025-03-27T12:10:03.844Z;258821,2;;;;;;living room__256.png;3.0
26;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_1_1;;;;form submission;3896,4;139549,6;139548,8;139555,7;143452,1;143452,4;2025-03-27T12:10:05.268Z;143458,3;;;;7.0;2.0;living room_40.png;1.0
26;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_1;;;;completion;3904,5;139543,6;139537,5;139547,6;143452,1;143452,6;2025-03-27T12:10:05.268Z;143458,3;;;;;;living room_40.png;1.0
26;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_2_0;;;;timeout;7,6;143452,7;143454,928;143458,3;143462,8;143462,9;2025-03-27T12:10:05.279Z;143465,9;;;;;;bedroom__165.png;2.0
27;session_580;27/03/2025 13:10;AIDEI11A;;;Experiment Information;html.Form;2;;;;form submission;51626,874;62435,5;62440,226;62440,226;114067,1;114067,3;2025-03-27T12:10:06.945Z;114083,5;;;;;;;
27;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,5;114067,5;114067;114083,5;114085,4;114085,7;2025-03-27T12:10:06.963Z;114100;;static\living room_0.png;0.0;;;;
28;session_572;27/03/2025 13:10;AIDEI11A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;96754,504;37329;37277,15;37343,796;134098,3;134099,3;2025-03-27T12:10:06.185Z;134124,541;;;;;;;
29;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_3_1;;;;form submission;6273,7;258806,2;258806,1;258821,2;265094,9;265095;2025-03-27T12:10:10.133Z;265099,4;;;;5.0;4.0;living room__256.png;3.0
29;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_3;;;;completion;6290,6;258775,3;258803,752;258804,3;265094,9;265095,2;2025-03-27T12:10:10.133Z;265099,4;;;;;;living room__256.png;3.0
29;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,8;265095,3;265083,2;265099,4;265099,8;265099,9;2025-03-27T12:10:10.138Z;265116,2;;;;;;restaurant_4.png;4.0
30;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_2_1;;;;form submission;5608,6;143463;143462,8;143465,9;149074,5;149074,9;2025-03-27T12:10:10.890Z;149080,2;;;;7.0;1.0;bedroom__165.png;2.0
30;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_2;;;;completion;5616,2;143452,7;143454,928;143458,3;149074,5;149075,4;2025-03-27T12:10:10.891Z;149080,2;;;;;;bedroom__165.png;2.0
30;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_3_0;;;;timeout;7,2;149075,5;149073,928;149080,2;149082,2;149082,4;2025-03-27T12:10:10.898Z;149087,4;;;;;;kitchen__191.png;3.0
31;session_571;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;8440,1;133007,1;133006,9;133014,8;141454,9;141455;2025-03-27T12:10:11.269Z;141458;;static\living room_0.png;0.0;5.0;3.0;;
31;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;8448,5;133002,9;133000,898;133006,4;141454,9;141455,1;2025-03-27T12:10:11.269Z;141458;;static\living room_0.png;0.0;;;;
31;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;6,9;141455,1;141451;141458;141458;141458,1;2025-03-27T12:10:11.272Z;141464,9;;static\office room_24.png;1.0;;;;
32;session_572;27/03/2025 13:10;AIDEI11A;;;Prolific ID;html.Form;1;;;;form submission;5109,559;134099,8;134091,126;134124,541;139234,1;139234,5;2025-03-27T12:10:11.320Z;139253,572;participant_622;;;;;;
33;session_571;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;4461;141458,1;141458;141464,9;145925,9;145926;2025-03-27T12:10:15.740Z;145930,3;;static\office room_24.png;1.0;2.0;6.0;;
33;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;4467,9;141455,1;141451;141458;145925,9;145926,1;2025-03-27T12:10:15.740Z;145930,3;;static\office room_24.png;1.0;;;;
33;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;6,9;145926,1;145923,3;145930,3;145930,3;145930,3;2025-03-27T12:10:15.744Z;145937,2;;static\restaurant_80.png;2.0;;;;
34;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_3_1;;;;form submission;5928,8;149082,4;149082,2;149087,4;155016,2;155016,5;2025-03-27T12:10:16.832Z;155028,6;;;;3.0;6.0;kitchen__191.png;3.0
34;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_3;;;;completion;5936;149075,5;149073,928;149080,2;155016,2;155016,7;2025-03-27T12:10:16.832Z;155028,6;;;;;;kitchen__191.png;3.0
34;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,6;155016,8;155022,796;155028,6;155032,2;155032,3;2025-03-27T12:10:16.848Z;155045,2;;;;;;living room_31.png;4.0
35;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_4_1;;;;form submission;7060,7;265100;265099,8;265116,2;272176,9;272177,2;2025-03-27T12:10:17.215Z;272179,4;;;;6.0;5.0;restaurant_4.png;4.0
35;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_4;;;;completion;7077,5;265095,3;265083,2;265099,4;272176,9;272177,3;2025-03-27T12:10:17.215Z;272179,4;;;;;;restaurant_4.png;4.0
35;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,9;272177,4;272163;272179,4;272180;272180,2;2025-03-27T12:10:17.218Z;272196,3;;;;;;restaurant__38.png;5.0
36;session_580;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;11887,9;114085,8;114085,4;114100;125987,9;125988,2;2025-03-27T12:10:18.866Z;125998,6;;static\living room_0.png;0.0;3.0;3.0;;
36;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;11904,4;114067,4;114067;114083,5;125987,9;125988,4;2025-03-27T12:10:18.866Z;125998,6;;static\living room_0.png;0.0;;;;
36;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,4;125988,5;125982,062;125998,6;126000,9;126001,3;2025-03-27T12:10:18.879Z;126015;;static\office room_24.png;1.0;;;;
37;session_571;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;5394,8;145930,3;145930,3;145937,2;151332;151332,1;2025-03-27T12:10:21.146Z;151333,3;;static\restaurant_80.png;2.0;6.0;5.0;;
37;session_571;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;5401,7;145926,1;145923,3;145930,3;151332;151332,2;2025-03-27T12:10:21.146Z;151333,3;;static\restaurant_80.png;2.0;;;;
37;session_571;27/03/2025 13:10;AIDEI11A;;;Practice Loop;flow.Loop;3;;;;completion;18325,6;133002,9;133000,898;133006,4;151332;151332,2;2025-03-27T12:10:21.146Z;151333,3;;;;;;;
38;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_4_1;;;;form submission;5289,9;155032,6;155032,2;155045,2;160335,1;160335,5;2025-03-27T12:10:22.151Z;160341,5;;;;1.0;7.0;living room_31.png;4.0
38;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_4;;;;completion;5306,5;155016,8;155022,796;155028,6;160335,1;160335,9;2025-03-27T12:10:22.152Z;160341,5;;;;;;living room_31.png;4.0
38;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_5_0;;;;timeout;8,2;160336,2;160331,7;160341,5;160342,8;160343;2025-03-27T12:10:22.159Z;160349,7;;;;;;office room_46.png;5.0
39;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_5_1;;;;form submission;7795,6;272180,2;272180;272196,3;279991,9;279992;2025-03-27T12:10:25.030Z;279994;;;;3.0;3.0;restaurant__38.png;5.0
39;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_5;;;;completion;7812,5;272177,4;272163;272179,4;279991,9;279992,1;2025-03-27T12:10:25.030Z;279994;;;;;;restaurant__38.png;5.0
39;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,9;279992,3;279977,5;279994;279994,5;279994,8;2025-03-27T12:10:25.033Z;280010,9;;;;;;dining room__113.png;6.0
40;session_580;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;8764,6;126001,4;126000,9;126015;134779,6;134779,7;2025-03-27T12:10:27.657Z;134780,94;;static\office room_24.png;1.0;1.0;5.0;;
40;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;8781;125988,4;125982,062;125998,6;134779,6;134779,9;2025-03-27T12:10:27.657Z;134780,94;;static\office room_24.png;1.0;;;;
40;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,36;134780,1;134780,94;134780,94;134786,2;134786,3;2025-03-27T12:10:27.664Z;134797,3;;static\restaurant_80.png;2.0;;;;
41;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_5_1;;;;form submission;4500,8;160343,1;160342,8;160349,7;164850,5;164850,9;2025-03-27T12:10:26.667Z;164859,828;;;;1.0;4.0;office room_46.png;5.0
41;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_5;;;;completion;4509;160336;160331,7;160341,5;164850,5;164851,1;2025-03-27T12:10:26.667Z;164859,828;;;;;;office room_46.png;5.0
41;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_6_0;;;;timeout;12,672;164851,4;164859,828;164859,828;164865,7;164865,9;2025-03-27T12:10:26.682Z;164872,5;;;;;;dining room__58.png;6.0
42;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_6_1;;;;form submission;5112,7;164866,1;164865,7;164872,5;169985,2;169985,5;2025-03-27T12:10:31.801Z;169992,1;;;;5.0;3.0;dining room__58.png;6.0
42;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_6;;;;completion;5125,372;164851,3;164859,828;164859,828;169985,2;169985,6;2025-03-27T12:10:31.801Z;169992,1;;;;;;dining room__58.png;6.0
42;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_7_0;;;;timeout;8,4;169985,7;169981;169992,1;169993,2;169993,8;2025-03-27T12:10:31.809Z;170000,5;;;;;;restaurant__121.png;7.0
43;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_6_1;;;;form submission;9356,4;279994,9;279994,5;280010,9;289367,3;289367,5;2025-03-27T12:10:34.405Z;289378,4;;;;2.0;6.0;dining room__113.png;6.0
43;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_6;;;;completion;9373,3;279992,2;279977,5;279994;289367,3;289367,6;2025-03-27T12:10:34.406Z;289378,4;;;;;;dining room__113.png;6.0
43;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_7_0;;;;timeout;16,6;289367,7;289361,9;289378,4;289379;289379,1;2025-03-27T12:10:34.417Z;289395;;;;;;restaurant__121.png;7.0
44;session_580;27/03/2025 13:10;AIDEI11A;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;8605,9;134786,4;134786,2;134797,3;143403,2;143403,5;2025-03-27T12:10:36.281Z;143413;;static\restaurant_80.png;2.0;6.0;5.0;;
44;session_580;27/03/2025 13:10;AIDEI11A;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;8622,26;134780;134780,94;134780,94;143403,2;143403,7;2025-03-27T12:10:36.281Z;143413;;static\restaurant_80.png;2.0;;;;
44;session_580;27/03/2025 13:10;AIDEI11A;;;Practice Loop;flow.Loop;3;;;;completion;29319,7;114067,4;114067;114083,5;143403,2;143403,9;2025-03-27T12:10:36.281Z;143413;;;;;;;
45;session_571;27/03/2025 13:10;AIDEI11A;;;Experiment Information Main;html.Form;4;;;;form submission;14333,5;151332,2;151326,2;151333,3;165666,8;165666,9;2025-03-27T12:10:35.480Z;165673,7;;;;;;;
45;session_571;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_0_0;;;;timeout;6,9;165667;165665,262;165673,7;165673,8;165673,8;2025-03-27T12:10:35.487Z;165680,6;;;;;;office__277.png;0.0
46;session_575;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_7_1;;;;form submission;4252,4;169993,8;169993,2;170000,5;174252,9;174253,2;2025-03-27T12:10:36.069Z;174259,7;;;;7.0;1.0;restaurant__121.png;7.0
46;session_575;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_7;;;;completion;4260,8;169985,7;169981;169992,1;174252,9;174253,3;2025-03-27T12:10:36.069Z;174259,7;;;;;;restaurant__121.png;7.0
46;session_575;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_8_0;;;;timeout;8,3;174253,5;174251,594;174259,7;174264;174264,2;2025-03-27T12:10:36.080Z;174268;;;;;;bedroom__54.png;8.0
47;session_571;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_0_1;;;;form submission;3709,4;165673,8;165673,8;165680,6;169390;169390,1;2025-03-27T12:10:39.204Z;169395,9;;;;2.0;5.0;office__277.png;0.0
47;session_571;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_0;;;;completion;3716,3;165667;165665,262;165673,7;169390;169390,2;2025-03-27T12:10:39.204Z;169395,9;;;;;;office__277.png;0.0
47;session_571;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_1_0;;;;timeout;7,1;169390,2;169389;169395,9;169396;169396;2025-03-27T12:10:39.210Z;169403;;;;;;kitchen__18.png;1.0
48;session_585;27/03/2025 13:10;AIDEI11A;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;95854;5849,3;5838,4;5855;101709;101709,5;2025-03-27T12:10:40.695Z;101709,126;;;;;;;
49;session_578;27/03/2025 13:10;AIDEI11A;;;Questionnaire;html.Form;5_7_1;;;;form submission;7020,5;289379,1;289379;289395;296415,5;296415,7;2025-03-27T12:10:41.454Z;296424,9;;;;7.0;3.0;restaurant__121.png;7.0
49;session_578;27/03/2025 13:10;AIDEI11A;;;Sequence;flow.Sequence;5_7;;;;completion;7037,1;289367,7;289361,9;289378,4;296415,5;296415,9;2025-03-27T12:10:41.454Z;296424,9;;;;;;restaurant__121.png;7.0
49;session_578;27/03/2025 13:10;AIDEI11A;;;Screen;canvas.Screen;5_8_0;;;;timeout;16,8;296415,9;296408,466;296424,9;296425,4;296425,5;2025-03-27T12:10:41.463Z;296441,7;;;;;;living room_31.png;8.0
