id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
26;session_239;18/03/2025 10:54;AIDEI17V;;;Practice Loop;flow.Loop;3;;;;completion;15179,9;67414;67417,734;67434,4;82614,3;82617,3;2025-03-18T09:54:41.277Z;82618,8;;;;;;;
27;session_240;18/03/2025 10:54;AIDEI17V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;3878;82882,8;82882,6;82894,5;86772,5;86772,7;2025-03-18T09:54:40.850Z;86777,9;;static\office room_24.png;1.0;3.0;3.0;;
27;session_240;18/03/2025 10:54;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;3894,6;82870,3;82861,824;82877,9;86772,5;86772,8;2025-03-18T09:54:40.850Z;86777,9;;static\office room_24.png;1.0;;;;
27;session_240;18/03/2025 10:54;AIDEI17V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,8;86772,9;86761,896;86777,9;86778,3;86778,5;2025-03-18T09:54:40.856Z;86794,7;;static\restaurant_80.png;2.0;;;;
28;session_229;18/03/2025 10:54;AIDEI17V;;;Prolific ID;html.Form;1;;;;form submission;5762,6;65983,4;65979,248;65995,7;71758,3;71758,7;2025-03-18T09:54:41.295Z;71779,2;participant_256;;;;;;
29;session_230;18/03/2025 10:54;AIDEI17V;;;Prolific ID;html.Form;1;;;;form submission;6696,4;66844,6;66842,664;66859,3;73555,7;73555,9;2025-03-18T09:58:27.604Z;73575,7;participant_252;;;;;;
30;session_239;18/03/2025 10:54;AIDEI17V;;;Experiment Information Main;html.Form;4;;;;form submission;3872,8;82617,5;82618,756;82618,8;86491,6;86492,5;2025-03-18T09:54:45.152Z;86502,1;;;;;;;
30;session_239;18/03/2025 10:54;AIDEI17V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,8;86493,1;86485,496;86502,1;86505,2;86505,7;2025-03-18T09:54:45.165Z;86518,9;;;;;;restaurant__24.png;0.0
31;session_240;18/03/2025 10:54;AIDEI17V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;4626,3;86778,7;86778,3;86794,7;91421;91421,2;2025-03-18T09:54:45.499Z;91428;;static\restaurant_80.png;2.0;6.0;7.0;;
31;session_240;18/03/2025 10:54;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;4643,1;86772,9;86761,896;86777,9;91421;91421,3;2025-03-18T09:54:45.499Z;91428;;static\restaurant_80.png;2.0;;;;
31;session_240;18/03/2025 10:54;AIDEI17V;;;Practice Loop;flow.Loop;3;;;;completion;15542,528;75876,8;75878,472;75878,472;91421;91421,3;2025-03-18T09:54:45.499Z;91428;;;;;;;
32;session_233;18/03/2025 10:54;AIDEI17V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;10065,5;110185,5;110185,3;110201,6;120267,1;120267,3;2025-03-18T09:54:46.072Z;120295;;static\office room_24.png;1.0;3.0;4.0;;
32;session_233;18/03/2025 10:54;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;10082,1;110179,8;110168,2;110185;120267,1;120267,4;2025-03-18T09:54:46.072Z;120295;;static\office room_24.png;1.0;;;;
32;session_233;18/03/2025 10:54;AIDEI17V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,8;120267,5;120278,5;120295;120295,2;120295,3;2025-03-18T09:54:46.100Z;120311,8;;static\restaurant_80.png;2.0;;;;
33;session_238;18/03/2025 10:54;AIDEI17V;;;Experiment Information;html.Form;2;;;;form submission;11985,8;32679,3;32692,13;32708,8;44694,6;44694,7;2025-03-18T09:54:56.424Z;44709,6;;;;;;;
33;session_238;18/03/2025 10:54;AIDEI17V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;44694,9;44692,95;44709,6;44710;44710,2;2025-03-18T09:54:56.439Z;44726,2;;static\living room_0.png;0.0;;;;
34;session_239;18/03/2025 10:54;AIDEI17V;;;Questionnaire;html.Form;5_0_1;;;;form submission;5542,9;86506;86505,2;86518,9;92061,8;92063,1;2025-03-18T09:54:50.723Z;92068,9;;;;6.0;6.0;restaurant__24.png;0.0
34;session_239;18/03/2025 10:54;AIDEI17V;;;Sequence;flow.Sequence;5_0;;;;completion;5559,7;86493;86485,496;86502,1;92061,8;92063,8;2025-03-18T09:54:50.723Z;92068,9;;;;;;restaurant__24.png;0.0
34;session_239;18/03/2025 10:54;AIDEI17V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,7;92064,2;92052,3;92068,9;92070,6;92071,1;2025-03-18T09:54:50.731Z;92085,6;;;;;;kitchen__65.png;1.0
35;session_233;18/03/2025 10:54;AIDEI17V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;6595,4;120295,4;120295,2;120311,8;126907,2;126907,5;2025-03-18T09:54:52.712Z;126918,3;;static\restaurant_80.png;2.0;4.0;4.0;;
35;session_233;18/03/2025 10:54;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;6612,2;120267,4;120278,5;120295;126907,2;126907,6;2025-03-18T09:54:52.712Z;126918,3;;static\restaurant_80.png;2.0;;;;
35;session_233;18/03/2025 10:54;AIDEI17V;;;Practice Loop;flow.Loop;3;;;;completion;26949,1;99954,9;99941,528;99958,1;126907,2;126907,6;2025-03-18T09:54:52.712Z;126918,3;;;;;;;
36;session_239;18/03/2025 10:54;AIDEI17V;;;Questionnaire;html.Form;5_1_1;;;;form submission;2816,8;92071,5;92070,6;92085,6;94902,4;94903,8;2025-03-18T09:54:53.563Z;94902,354;;;;6.0;5.0;kitchen__65.png;1.0
36;session_239;18/03/2025 10:54;AIDEI17V;;;Sequence;flow.Sequence;5_1;;;;completion;2833,5;92064,1;92052,3;92068,9;94902,4;94904,4;2025-03-18T09:54:53.564Z;94902,354;;;;;;kitchen__65.png;1.0
36;session_239;18/03/2025 10:54;AIDEI17V;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,646;94904,8;94902,354;94902,354;94917,3;94917,8;2025-03-18T09:54:53.577Z;94919;;;;;;kitchen__213.png;2.0
37;session_246;18/03/2025 10:54;AIDEI17V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;12116,8;49418,5;49375,7;49475,7;61592,5;61594;2025-03-18T09:54:52.936Z;61591,33;;;;;;;
38;session_239;18/03/2025 10:54;AIDEI17V;;;Questionnaire;html.Form;5_2_1;;;;form submission;2814,1;94918,1;94917,3;94919;97733,1;97733,9;2025-03-18T09:54:56.393Z;97735,746;;;;7.0;7.0;kitchen__213.png;2.0
38;session_239;18/03/2025 10:54;AIDEI17V;;;Sequence;flow.Sequence;5_2;;;;completion;2830,746;94904,7;94902,354;94902,354;97733,1;97734,3;2025-03-18T09:54:56.394Z;97735,746;;;;;;kitchen__213.png;2.0
38;session_239;18/03/2025 10:54;AIDEI17V;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,554;97734,7;97735,746;97735,746;97742,4;97742,8;2025-03-18T09:54:56.402Z;97752,3;;;;;;dining room__191.png;3.0
39;session_246;18/03/2025 10:55;AIDEI17V;;;Prolific ID;html.Form;1;;;;form submission;5711,17;61594,5;61591,33;61591,33;67302,5;67304;2025-03-18T09:54:58.646Z;67375,394;participant_243;;;;;;
40;session_239;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_3_1;;;;form submission;3756,3;97743,2;97742,4;97752,3;101508,6;101509,5;2025-03-18T09:55:00.169Z;101519,1;;;;7.0;6.0;dining room__191.png;3.0
40;session_239;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_3;;;;completion;3772,854;97734,5;97735,746;97735,746;101508,6;101510,1;2025-03-18T09:55:00.170Z;101519,1;;;;;;dining room__191.png;3.0
40;session_239;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,7;101510,4;101502,46;101519,1;101520,1;101520,6;2025-03-18T09:55:00.180Z;101535,8;;;;;;kitchen__244.png;4.0
41;session_226;18/03/2025 10:55;AIDEI17V;;;Experiment Information;html.Form;2;;;;form submission;41483,8;137316,8;137315,13;137324,7;178808,5;178808,6;2025-03-18T09:55:00.293Z;178815,8;;;;;;;
41;session_226;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;5,1;178808,8;178802,6;178815,8;178816,1;178816,3;2025-03-18T09:55:00.301Z;178820,9;;static\living room_0.png;0.0;;;;
42;session_238;18/03/2025 10:55;AIDEI17V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;13211;44710,3;44710;44726,2;57937,2;57937,3;2025-03-18T09:55:09.666Z;57943,9;;static\living room_0.png;0.0;3.0;3.0;;
42;session_238;18/03/2025 10:55;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;13227,6;44694,9;44692,95;44709,6;57937,2;57937,5;2025-03-18T09:55:09.666Z;57943,9;;static\living room_0.png;0.0;;;;
42;session_238;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,8;57937,6;57927,294;57943,9;57944,2;57944,2;2025-03-18T09:55:09.673Z;57960,7;;static\office room_24.png;1.0;;;;
43;session_239;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_4_1;;;;form submission;4285;101521,1;101520,1;101535,8;105820,8;105821,7;2025-03-18T09:55:04.481Z;105835,8;;;;6.0;6.0;kitchen__244.png;4.0
43;session_239;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_4;;;;completion;4301,7;101510,3;101502,46;101519,1;105820,8;105822,3;2025-03-18T09:55:04.482Z;105835,8;;;;;;kitchen__244.png;4.0
43;session_239;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,7;105822,7;105819,188;105835,8;105843,1;105845,3;2025-03-18T09:55:04.505Z;105852,5;;;;;;attention_check_4.png;5.0
44;session_240;18/03/2025 10:55;AIDEI17V;;;Experiment Information Main;html.Form;4;;;;form submission;19928;91421,3;91411,462;91428;111356;111356,1;2025-03-18T09:55:05.434Z;111361,3;;;;;;;
44;session_240;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,9;111356,3;111345,23;111361,3;111362,1;111362,3;2025-03-18T09:55:05.440Z;111378,2;;;;;;kitchen__121.png;0.0
45;session_233;18/03/2025 10:55;AIDEI17V;;;Experiment Information Main;html.Form;4;;;;form submission;13412,2;126907,7;126901,6;126918,3;140330,5;140330,7;2025-03-18T09:55:06.135Z;140331,7;;;;;;;
45;session_233;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,6;140330,8;140315,028;140331,7;140332,4;140332,4;2025-03-18T09:55:06.137Z;140348,3;;;;;;living room__19.png;0.0
46;session_243;18/03/2025 10:55;AIDEI17V;;;Experiment Information;html.Form;2;;;;form submission;82835,98;160629;160651,02;160651,02;243487;243487,3;2025-03-18T09:55:08.642Z;243500,9;;;;;;;
46;session_243;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,7;243487,5;243484,5;243500,9;243501,7;243502;2025-03-18T09:55:08.657Z;243517,6;;static\living room_0.png;0.0;;;;
47;session_240;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_0_1;;;;form submission;4026,6;111362,4;111362,1;111378,2;115404,8;115405;2025-03-18T09:55:09.482Z;115428,6;;;;6.0;5.0;kitchen__121.png;0.0
47;session_240;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_0;;;;completion;4043,5;111356,3;111345,23;111361,3;115404,8;115405,2;2025-03-18T09:55:09.483Z;115428,6;;;;;;kitchen__121.png;0.0
47;session_240;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,2;115405,2;115411,598;115428,6;115429,1;115429,2;2025-03-18T09:55:09.507Z;115444,8;;;;;;living room_31.png;1.0
48;session_238;18/03/2025 10:55;AIDEI17V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;9245,4;57944,3;57944,2;57960,7;67206,1;67206,3;2025-03-18T09:55:18.935Z;67228,1;;static\office room_24.png;1.0;1.0;2.0;;
48;session_238;18/03/2025 10:55;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;9262,2;57937,6;57927,294;57943,9;67206,1;67206,4;2025-03-18T09:55:18.935Z;67228,1;;static\office room_24.png;1.0;;;;
48;session_238;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,5;67206,5;67211,4;67228,1;67228,5;67228,7;2025-03-18T09:55:18.958Z;67244,6;;static\restaurant_80.png;2.0;;;;
49;session_226;18/03/2025 10:55;AIDEI17V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;9817,1;178816,3;178816,1;178820,9;188638;188638,1;2025-03-18T09:55:10.123Z;188639,4;;static\living room_0.png;0.0;6.0;5.0;;
49;session_226;18/03/2025 10:55;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;9822,2;178808,8;178802,6;178815,8;188638;188638,3;2025-03-18T09:55:10.123Z;188639,4;;static\living room_0.png;0.0;;;;
49;session_226;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;6;188638,4;188633,2;188639,4;188640,7;188640,8;2025-03-18T09:55:10.125Z;188645,4;;static\office room_24.png;1.0;;;;
50;session_239;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_5_1;;;;form submission;8721,2;105845,8;105843,1;105852,5;114573,7;114574,5;2025-03-18T09:55:13.234Z;114586;;;;4.0;4.0;attention_check_4.png;5.0
50;session_239;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_5;;;;completion;8737,9;105822,5;105819,188;105835,8;114573,7;114575,1;2025-03-18T09:55:13.235Z;114586;;;;;;attention_check_4.png;5.0
50;session_239;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,6;114575,3;114569,35;114586;114588,2;114588,6;2025-03-18T09:55:13.248Z;114602,6;;;;;;restaurant__128.png;6.0
51;session_240;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_1_1;;;;form submission;3647,7;115429,3;115429,1;115444,8;119092,5;119092,8;2025-03-18T09:55:13.170Z;119094,6;;;;1.0;1.0;living room_31.png;1.0
51;session_240;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_1;;;;completion;3663,9;115405,2;115411,598;115428,6;119092,5;119092,9;2025-03-18T09:55:13.170Z;119094,6;;;;;;living room_31.png;1.0
51;session_240;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,7;119092,9;119078,2;119094,6;119095,3;119095,4;2025-03-18T09:55:13.173Z;119111,3;;;;;;living room__205.png;2.0
52;session_247;18/03/2025 10:55;AIDEI17V;;;Experiment Information;html.Form;2;;;;form submission;49622,742;101804;101787,26;101837,258;151460;151461;2025-03-18T09:55:04.364Z;151485,272;;;;;;;
52;session_247;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;33,332;151461;151451,94;151485,272;151495;151496;2025-03-18T09:55:04.399Z;151518,604;;static\living room_0.png;0.0;;;;
53;session_243;18/03/2025 10:55;AIDEI17V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;6580;243502,1;243501,7;243517,6;250097,6;250097,9;2025-03-18T09:55:15.253Z;250117,7;;static\living room_0.png;0.0;5.0;6.0;;
53;session_243;18/03/2025 10:55;AIDEI17V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;6596,7;243487,5;243484,5;243500,9;250097,6;250098,1;2025-03-18T09:55:15.253Z;250117,7;;static\living room_0.png;0.0;;;;
53;session_243;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,6;250098,1;250101;250117,7;250118,1;250118,1;2025-03-18T09:55:15.273Z;250134,3;;static\office room_24.png;1.0;;;;
54;session_240;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_2_1;;;;form submission;2966,4;119095,5;119095,3;119111,3;122077,7;122078;2025-03-18T09:55:16.155Z;122078,364;;;;5.0;5.0;living room__205.png;2.0
54;session_240;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_2;;;;completion;2983,1;119092,9;119078,2;119094,6;122077,7;122078,2;2025-03-18T09:55:16.156Z;122078,364;;;;;;living room__205.png;2.0
54;session_240;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,236;122078,3;122078,364;122078,364;122081,2;122081,3;2025-03-18T09:55:16.159Z;122094,6;;;;;;office__116.png;3.0
55;session_233;18/03/2025 10:55;AIDEI17V;;;Questionnaire;html.Form;5_0_1;;;;form submission;11263;140332,5;140332,4;140348,3;151611,3;151611,5;2025-03-18T09:55:17.416Z;151626,2;;;;6.0;6.0;living room__19.png;0.0
55;session_233;18/03/2025 10:55;AIDEI17V;;;Sequence;flow.Sequence;5_0;;;;completion;11279,6;140330,8;140315,028;140331,7;151611,3;151611,6;2025-03-18T09:55:17.416Z;151626,2;;;;;;living room__19.png;0.0
55;session_233;18/03/2025 10:55;AIDEI17V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,7;151611,7;151609,5;151626,2;151626,5;151626,6;2025-03-18T09:55:17.431Z;151642,9;;;;;;office room_46.png;1.0
56;session_246;18/03/2025 10:55;AIDEI17V;;;Experiment Information;html.Form;2;;;;form submission;18925,806;67304,3;67375,394;67375,394;86301,2;86301,8;2025-03-18T09:55:17.644Z;86323;;;;;;;
56;session_246;18/03/2025 10:55;AIDEI17V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;66,3;86302,4;86306,13;86323;86338,7;86341,2;2025-03-18T09:55:17.683Z;86389,3;;static\living room_0.png;0.0;;;;
57;session_226;18/03/2025 10:55;AIDEI17V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;10326;188640,9;188640,7;188645,4;198971,4;198971,6;2025-03-18T09:55:20.456Z;198972,9;;static\office room_24.png;1.0;2.0;3.0;;
