id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
1;session_173;17/03/2025 13:07;AIDEI15V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;3821,2;8889,5;8872;8888,4;12709,6;12709,8;2025-03-17T12:07:48.625Z;12722,3;;;;;;;
2;session_173;17/03/2025 13:08;AIDEI15V;;;Prolific ID;html.Form;1;;;;form submission;2713,3;12709,9;12705,6;12722,3;15435,6;15435,7;2025-03-17T12:07:51.351Z;15438,7;TESTFATIH;;;;;;
2;session_173;17/03/2025 13:08;AIDEI15V;;;Experiment Information;html.Form;2;;;;form submission;6435,1;15435,8;15422,682;15438,7;21873,8;21874,8;2025-03-17T12:07:57.790Z;21888,7;;;;;;;
2;session_173;17/03/2025 13:08;AIDEI15V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,5;21875,4;21872,762;21888,7;21890,8;21891;2025-03-17T12:07:57.806Z;21905,2;;static\living room_0.png;0.0;;;;
3;session_193;17/03/2025 13:22;AIDEI15V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;4165,8;8467,7;8438,3;8488,3;12654,1;12654,6;2025-03-17T12:22:04.387Z;12655,002;;;;;;;
4;session_191;17/03/2025 13:30;AIDEI15V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;5433;8198,8;8176,8;8192,7;13625,7;13626;2025-03-17T12:30:26.220Z;13626,76;;;;;;;
5;session_175;17/03/2025 13:38;AIDEI15V;;;Prolific ID;html.Form;1;;;;form submission;11079,9;82516;82515,15;82543,8;93623,7;93623,9;2025-03-17T12:37:22.590Z;93650;participant_196;;;;;;
5;session_175;17/03/2025 13:38;AIDEI15V;;;Experiment Information;html.Form;2;;;;form submission;90298,8;93624;93628,41;93650;183948,8;183949;2025-03-17T12:38:52.918Z;183978,2;;;;;;;
5;session_175;17/03/2025 13:38;AIDEI15V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;6,4;183949;183942,9;183978,2;183978,9;183979,1;2025-03-17T12:38:52.948Z;183984,6;;static\living room_0.png;0.0;;;;
6;session_175;17/03/2025 13:39;AIDEI15V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;41583,2;183979,2;183978,9;183984,6;225567,8;225567,9;2025-03-17T12:39:34.536Z;225573,7;;static\living room_0.png;0.0;7.0;7.0;;
6;session_175;17/03/2025 13:39;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;41589,6;183949;183942,9;183978,2;225567,8;225568;2025-03-17T12:39:34.537Z;225573,7;;static\living room_0.png;0.0;;;;
6;session_175;17/03/2025 13:39;AIDEI15V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;6,9;225568,1;225566,4;225573,7;225573,9;225574;2025-03-17T12:39:34.543Z;225580,6;;static\office room_24.png;1.0;;;;
7;session_177;17/03/2025 13:39;AIDEI15V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;15615,6;48175,4;48118,4;48185,1;63800,7;63801,1;2025-03-17T12:39:38.218Z;63817;;;;;;;
8;session_177;17/03/2025 13:39;AIDEI15V;;;Prolific ID;html.Form;1;;;;form submission;7686,7;63801,3;63799,922;63817;71503,7;71504;2025-03-17T12:39:45.921Z;71515,58;participant_213;;;;;;
9;session_175;17/03/2025 13:40;AIDEI15V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;34067;225574,1;225573,9;225580,6;259647,6;259647,8;2025-03-17T12:40:08.618Z;259651,8;;static\office room_24.png;1.0;2.0;3.0;;
9;session_175;17/03/2025 13:40;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;34073,9;225568,1;225566,4;225573,7;259647,6;259647,9;2025-03-17T12:40:08.618Z;259651,8;;static\office room_24.png;1.0;;;;
9;session_175;17/03/2025 13:40;AIDEI15V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;6,8;259647,9;259645,2;259651,8;259651,9;259652;2025-03-17T12:40:08.622Z;259658,6;;static\restaurant_80.png;2.0;;;;
10;session_177;17/03/2025 13:40;AIDEI15V;;;Experiment Information;html.Form;2;;;;form submission;30635,92;71504,1;71515,58;71515,58;102151,5;102151,7;2025-03-17T12:40:16.568Z;102161,6;;;;;;;
10;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;102151,7;102145,104;102161,6;102162,2;102162,4;2025-03-17T12:40:16.579Z;102178,2;;static\living room_0.png;0.0;;;;
11;session_187;17/03/2025 13:40;AIDEI15V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;11833,9;6057,1;6043,6;6060,3;17894,2;17894,6;2025-03-17T12:40:18.100Z;17910,3;;;;;;;
12;session_175;17/03/2025 13:40;AIDEI15V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;10751,7;259652;259651,9;259658,6;270410,3;270410,4;2025-03-17T12:40:19.380Z;270410,6;;static\restaurant_80.png;2.0;3.0;3.0;;
12;session_175;17/03/2025 13:40;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;10758,5;259647,9;259645,2;259651,8;270410,3;270410,4;2025-03-17T12:40:19.380Z;270410,6;;static\restaurant_80.png;2.0;;;;
12;session_175;17/03/2025 13:40;AIDEI15V;;;Practice Loop;flow.Loop;3;;;;completion;86432,1;183949;183942,9;183978,2;270410,3;270410,5;2025-03-17T12:40:19.380Z;270410,6;;;;;;;
13;session_187;17/03/2025 13:40;AIDEI15V;;;Prolific ID;html.Form;1;;;;form submission;3227,4;17894,9;17893,9;17910,3;21137,7;21137,9;2025-03-17T12:40:21.343Z;21210,624;participant_205;;;;;;
14;session_177;17/03/2025 13:40;AIDEI15V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;10574,2;102162,5;102162,2;102178,2;112752,4;112752,6;2025-03-17T12:40:27.169Z;112760,1;;static\living room_0.png;0.0;4.0;4.0;;
14;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;10590,8;102151,7;102145,104;102161,6;112752,4;112752,8;2025-03-17T12:40:27.170Z;112760,1;;static\living room_0.png;0.0;;;;
14;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,7;112753;112743,876;112760,1;112760,4;112760,6;2025-03-17T12:40:27.177Z;112776,8;;static\office room_24.png;1.0;;;;
15;session_177;17/03/2025 13:40;AIDEI15V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;5711,6;112760,6;112760,4;112776,8;118488,4;118488,7;2025-03-17T12:40:32.905Z;118493,064;;static\office room_24.png;1.0;2.0;1.0;;
15;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;5728,3;112752,9;112743,876;112760,1;118488,4;118488,9;2025-03-17T12:40:32.906Z;118493,064;;static\office room_24.png;1.0;;;;
15;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,336;118489;118493,064;118493,064;118497,6;118498;2025-03-17T12:40:32.915Z;118509,4;;static\restaurant_80.png;2.0;;;;
16;session_177;17/03/2025 13:40;AIDEI15V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;4026,7;118498,1;118497,6;118509,4;122536,1;122536,4;2025-03-17T12:40:36.953Z;122559;;static\restaurant_80.png;2.0;3.0;3.0;;
16;session_177;17/03/2025 13:40;AIDEI15V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;4043,036;118489;118493,064;118493,064;122536,1;122536,4;2025-03-17T12:40:36.953Z;122559;;static\restaurant_80.png;2.0;;;;
16;session_177;17/03/2025 13:40;AIDEI15V;;;Practice Loop;flow.Loop;3;;;;completion;20374,5;102151,7;102145,104;102161,6;122536,1;122536,5;2025-03-17T12:40:36.953Z;122559;;;;;;;
17;session_177;17/03/2025 13:40;AIDEI15V;;;Experiment Information Main;html.Form;4;;;;form submission;8176,5;122536,6;122542,454;122559;130735,5;130735,6;2025-03-17T12:40:45.152Z;130741,2;;;;;;;
17;session_177;17/03/2025 13:40;AIDEI15V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,7;130735,7;130724,76;130741,2;130741,5;130741,7;2025-03-17T12:40:45.158Z;130757,9;;;;;;office__186.png;0.0
18;session_177;17/03/2025 13:40;AIDEI15V;;;Questionnaire;html.Form;5_0_1;;;;form submission;5410;130741,9;130741,5;130757,9;136167,9;136168,2;2025-03-17T12:40:50.585Z;136173,8;;;;4.0;4.0;office__186.png;0.0
18;session_177;17/03/2025 13:40;AIDEI15V;;;Sequence;flow.Sequence;5_0;;;;completion;5426,7;130735,7;130724,76;130741,2;136167,9;136168,2;2025-03-17T12:40:50.585Z;136173,8;;;;;;office__186.png;0.0
18;session_177;17/03/2025 13:40;AIDEI15V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,6;136168,3;136157,404;136173,8;136174,2;136174,4;2025-03-17T12:40:50.591Z;136190,4;;;;;;restaurant__225.png;1.0
19;session_177;17/03/2025 13:40;AIDEI15V;;;Questionnaire;html.Form;5_1_1;;;;form submission;5505,8;136174,4;136174,2;136190,4;141696,2;141696,4;2025-03-17T12:40:56.113Z;141706,5;;;;5.0;5.0;restaurant__225.png;1.0
19;session_177;17/03/2025 13:40;AIDEI15V;;;Sequence;flow.Sequence;5_1;;;;completion;5522,4;136168,3;136157,404;136173,8;141696,2;141696,5;2025-03-17T12:40:56.113Z;141706,5;;;;;;restaurant__225.png;1.0
19;session_177;17/03/2025 13:40;AIDEI15V;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,7;141696,6;141689,986;141706,5;141707;141707,2;2025-03-17T12:40:56.124Z;141723,2;;;;;;kitchen__235.png;2.0
20;session_177;17/03/2025 13:41;AIDEI15V;;;Questionnaire;html.Form;5_2_1;;;;form submission;5012,7;141707,3;141707;141723,2;146735,9;146736,1;2025-03-17T12:41:01.153Z;146739,2;;;;6.0;6.0;kitchen__235.png;2.0
20;session_177;17/03/2025 13:41;AIDEI15V;;;Sequence;flow.Sequence;5_2;;;;completion;5029,4;141696,6;141689,986;141706,5;146735,9;146736,3;2025-03-17T12:41:01.153Z;146739,2;;;;;;kitchen__235.png;2.0
20;session_177;17/03/2025 13:41;AIDEI15V;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,8;146736,3;146722,594;146739,2;146739,5;146739,6;2025-03-17T12:41:01.156Z;146756;;;;;;bedroom__269.png;3.0
21;session_177;17/03/2025 13:41;AIDEI15V;;;Questionnaire;html.Form;5_3_1;;;;form submission;4252,4;146739,7;146739,5;146756;151008,4;151008,5;2025-03-17T12:41:05.425Z;151022;;;;6.0;6.0;bedroom__269.png;3.0
21;session_177;17/03/2025 13:41;AIDEI15V;;;Sequence;flow.Sequence;5_3;;;;completion;4269,2;146736,3;146722,594;146739,2;151008,4;151008,6;2025-03-17T12:41:05.425Z;151022;;;;;;bedroom__269.png;3.0
