id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.tense;data.energetic;data.img_idx;data.counter_main
29;session_986;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_1;;;;completion;8456,8;190850;190838,658;190871,7;199328,5;199329,1;2025-03-26T09:11:07.264Z;199338,6;;;;;;restaurant__86.png;1.0
29;session_986;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,6;199329,3;199321,926;199338,6;199339,7;199340;2025-03-26T09:11:07.275Z;199355,2;;;;;;kitchen__26.png;2.0
30;session_1005;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_2_1;;;;form submission;8413,2;175711,8;175711,2;175726,3;184139,5;184139,9;2025-03-26T09:11:08.029Z;184162,2;;;;4.0;4.0;attention_check_4.png;2.0
30;session_1005;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_2;;;;completion;8430;175693,6;175692,8;175709,5;184139,5;184140,3;2025-03-26T09:11:08.029Z;184162,2;;;;;;attention_check_4.png;2.0
30;session_1005;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,7;184140,4;184145,5;184162,2;184163,7;184164,4;2025-03-26T09:11:08.054Z;184178,9;;;;;;office__145.png;3.0
31;session_994;26/03/2025 10:11;AIDEI8A;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;13977,9;170462,8;170462,2;170476,9;184454,8;184455,4;2025-03-26T09:09:12.436Z;184458,2;;static\office room_24.png;1.0;4.0;3.0;;
31;session_994;26/03/2025 10:11;AIDEI8A;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;13994,6;170449,4;170443,6;170460,2;184454,8;184455,8;2025-03-26T09:09:12.436Z;184458,2;;static\office room_24.png;1.0;;;;
31;session_994;26/03/2025 10:11;AIDEI8A;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16;184456,1;184457,59;184458,2;184471;184471,4;2025-03-26T09:09:12.452Z;184474,2;;static\restaurant_80.png;2.0;;;;
32;session_986;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_2_1;;;;form submission;7107,2;199340,2;199339,7;199355,2;206462,4;206462,8;2025-03-26T09:11:14.397Z;206488,6;;;;7.0;7.0;kitchen__26.png;2.0
32;session_986;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_2;;;;completion;7123,8;199329,3;199321,926;199338,6;206462,4;206462,9;2025-03-26T09:11:14.398Z;206488,6;;;;;;kitchen__26.png;2.0
32;session_986;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,6;206463;206472,18;206488,6;206489,1;206489,3;2025-03-26T09:11:14.424Z;206505,2;;;;;;restaurant__142.png;3.0
33;session_1005;26/03/2025 10:11;AIDEI8A;;;Questionnaire;html.Form;5_3_1;;;;form submission;4256,4;184165,1;184163,7;184178,9;188435,3;188435,9;2025-03-26T09:11:12.325Z;188447,6;;;;1.0;7.0;office__145.png;3.0
33;session_1005;26/03/2025 10:11;AIDEI8A;;;Sequence;flow.Sequence;5_3;;;;completion;4273,1;184140,4;184145,5;184162,2;188435,3;188436,2;2025-03-26T09:11:12.325Z;188447,6;;;;;;office__145.png;3.0
33;session_1005;26/03/2025 10:11;AIDEI8A;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,8;188436,4;188430,8;188447,6;188453,3;188453,7;2025-03-26T09:11:12.343Z;188464,4;;;;;;living room__221.png;4.0
