id;session;timestamp;experiment;data.url;data.meta;data.sender;data.sender_type;data.sender_id;data.consent;data.share;data.;data.ended_on;data.duration;data.time_run;data.time_render;data.time_show;data.time_end;data.time_commit;data.timestamp;data.time_switch;data.ProlificID;data.img_idx_practice;data.counter_practice;data.valence;data.approach;data.img_idx;data.counter_main
11;session_448;11/03/2025 17:48;AIDEI7V;[List];[Record];Consent Form;html.Form;0;True;True;;form submission;10175,8;11635,1;11626,3;11642,9;21818,7;21819,1;2025-03-11T16:48:38.596Z;21827;;;;;;;
11;session_448;11/03/2025 17:48;AIDEI7V;;;Prolific ID;html.Form;1;;;;form submission;2343;21819,3;21810,46;21827;24170;24170,1;2025-03-11T16:48:40.947Z;24177,292;participant_480;;;;;;
12;session_459;11/03/2025 17:48;AIDEI7V;;;Experiment Information Main;html.Form;4;;;;form submission;20826,446;80514,8;80519,954;80519,954;101346,4;101349,8;2025-03-11T16:48:49.684Z;101359,804;;;;;;;
12;session_459;11/03/2025 17:48;AIDEI7V;;;Screen;canvas.Screen;5_0_0;;;;timeout;30,796;101350,1;101359,804;101359,804;101365,6;101365,9;2025-03-11T16:48:49.700Z;101390,6;;;;;;living room__122.png;0.0
13;session_459;11/03/2025 17:48;AIDEI7V;;;Questionnaire;html.Form;5_0_1;;;;form submission;6625,4;101366;101365,6;101390,6;108016;108017,9;2025-03-11T16:48:56.352Z;108043,4;;;;6.0;6.0;living room__122.png;0.0
13;session_459;11/03/2025 17:48;AIDEI7V;;;Sequence;flow.Sequence;5_0;;;;completion;6656,196;101350,1;101359,804;101359,804;108016;108018,4;2025-03-11T16:48:56.352Z;108043,4;;;;;;living room__122.png;0.0
13;session_459;11/03/2025 17:48;AIDEI7V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,8;108018,6;108028,674;108043,4;108047,6;108047,8;2025-03-11T16:48:56.382Z;108060,2;;;;;;restaurant__49.png;1.0
14;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_1_1;;;;form submission;6660,6;108048;108047,6;108060,2;114720,8;114722,5;2025-03-11T16:49:03.056Z;114729,656;;;;6.0;7.0;restaurant__49.png;1.0
14;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_1;;;;completion;6677,4;108018,5;108028,674;108043,4;114720,8;114722,8;2025-03-11T16:49:03.056Z;114729,656;;;;;;restaurant__49.png;1.0
14;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_2_0;;;;timeout;32,244;114722,9;114729,656;114729,656;114738,3;114738,9;2025-03-11T16:49:03.073Z;114761,9;;;;;;restaurant__12.png;2.0
15;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_2_1;;;;form submission;6330,6;114739,1;114738,3;114761,9;121092,5;121094,3;2025-03-11T16:49:09.428Z;121099,76;;;;6.0;6.0;restaurant__12.png;2.0
15;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_2;;;;completion;6362,844;114722,8;114729,656;114729,656;121092,5;121094,5;2025-03-11T16:49:09.428Z;121099,76;;;;;;restaurant__12.png;2.0
15;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_3_0;;;;timeout;31,84;121094,6;121099,76;121099,76;121110;121110,4;2025-03-11T16:49:09.444Z;121131,6;;;;;;kitchen__281.png;3.0
16;session_448;11/03/2025 17:49;AIDEI7V;;;Experiment Information;html.Form;2;;;;form submission;28792,908;24170,2;24177,292;24177,292;52970,2;52970,3;2025-03-11T16:49:09.748Z;52979,2;;;;;;;
16;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,6;52970,5;52962,6;52979,2;52980,4;52980,6;2025-03-11T16:49:09.758Z;52995,8;;static\living room_0.png;0.0;;;;
17;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_3_1;;;;form submission;5485,8;121111,2;121110;121131,6;126617,4;126619,2;2025-03-11T16:49:14.953Z;126637;;;;6.0;6.0;kitchen__281.png;3.0
17;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_3;;;;completion;5517,64;121094,6;121099,76;121099,76;126617,4;126619,4;2025-03-11T16:49:14.953Z;126637;;;;;;kitchen__281.png;3.0
17;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_4_0;;;;timeout;115,8;126619,5;126621,396;126637;126639,9;126641,2;2025-03-11T16:49:14.975Z;126752,8;;;;;;restaurant_28.png;4.0
18;session_448;11/03/2025 17:49;AIDEI7V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;5966,5;52980,6;52980,4;52995,8;58962,3;58962,6;2025-03-11T16:49:15.740Z;58962,984;;static\living room_0.png;0.0;2.0;2.0;;
18;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;5983,1;52970,5;52962,6;52979,2;58962,3;58962,9;2025-03-11T16:49:15.740Z;58962,984;;static\living room_0.png;0.0;;;;
18;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,516;58963;58962,984;58962,984;58972;58972,1;2025-03-11T16:49:15.749Z;58979,5;;static\office room_24.png;1.0;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;3022,9;58972,3;58972;58979,5;62002,4;62002,6;2025-03-11T16:49:18.780Z;62029,7;;static\office room_24.png;1.0;1.0;1.0;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;3039,416;58962,9;58962,984;58962,984;62002,4;62002,7;2025-03-11T16:49:18.780Z;62029,7;;static\office room_24.png;1.0;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,7;62002,8;62013,22;62029,7;62029,8;62030;2025-03-11T16:49:18.807Z;62046,4;;static\restaurant_80.png;2.0;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;3171,7;62030,1;62029,8;62046,4;65218,1;65218,3;2025-03-11T16:49:21.995Z;65230;;static\restaurant_80.png;2.0;1.0;2.0;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;3188,4;62002,8;62013,22;62029,7;65218,1;65218,3;2025-03-11T16:49:21.996Z;65230;;static\restaurant_80.png;2.0;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Practice Loop;flow.Loop;3;;;;completion;12238,9;52970,5;52962,6;52979,2;65218,1;65218,4;2025-03-11T16:49:21.996Z;65230;;;;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Experiment Information Main;html.Form;4;;;;form submission;5516,3;65218,5;65213,364;65230;70746,3;70746,4;2025-03-11T16:49:27.524Z;70764,3;;;;;;;
19;session_448;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16;70746,5;70747,496;70764,3;70764,4;70764,6;2025-03-11T16:49:27.542Z;70780,3;;;;;;office room_46.png;0.0
20;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_4_1;;;;form submission;6994,4;126641,4;126639,9;126752,8;133747,2;133748,8;2025-03-11T16:49:22.082Z;133755,78;;;;4.0;3.0;restaurant_28.png;4.0
20;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_4;;;;completion;7110,2;126619,4;126621,396;126637;133747,2;133749,1;2025-03-11T16:49:22.083Z;133755,78;;;;;;restaurant_28.png;4.0
20;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_5_0;;;;timeout;32,02;133749,3;133755,78;133755,78;133763,1;133763,5;2025-03-11T16:49:22.097Z;133787,8;;;;;;living room__206.png;5.0
21;session_448;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_0_1;;;;form submission;4694;70764,6;70764,4;70780,3;75474,3;75474,5;2025-03-11T16:49:32.252Z;75480,7;;;;1.0;1.0;office room_46.png;0.0
21;session_448;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_0;;;;completion;4710;70746,5;70747,496;70764,3;75474,3;75474,6;2025-03-11T16:49:32.252Z;75480,7;;;;;;office room_46.png;0.0
21;session_448;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_1_0;;;;timeout;16,6;75474,7;75464,13;75480,7;75481,4;75481,5;2025-03-11T16:49:32.259Z;75497,3;;;;;;restaurant__123.png;1.0
22;session_452;11/03/2025 17:49;AIDEI7V;;;Experiment Information;html.Form;2;;;;form submission;129209,736;45899,1;45903,964;45903,964;175113,7;175114;2025-03-11T16:49:43.222Z;175116,7;;;;;;;
22;session_452;11/03/2025 17:49;AIDEI7V;;;Practice  Screen;canvas.Screen;3_0_0;;;;timeout;16,7;175114,1;175100,294;175116,7;175122,7;175123,1;2025-03-11T16:49:43.231Z;175133,4;;static\living room_0.png;0.0;;;;
23;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_5_1;;;;form submission;10681,3;133763,7;133763,1;133787,8;144469,1;144471,1;2025-03-11T16:49:32.805Z;144482,976;;;;5.0;5.0;living room__206.png;5.0
23;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_5;;;;completion;10713,32;133749,2;133755,78;133755,78;144469,1;144471,2;2025-03-11T16:49:32.805Z;144482,976;;;;;;living room__206.png;5.0
23;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_6_0;;;;timeout;65,024;144471,4;144482,976;144482,976;144501,6;144502;2025-03-11T16:49:32.836Z;144548;;;;;;restaurant__123.png;6.0
23;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_6_1;;;;form submission;11661,9;144502;144501,6;144548;156209,9;156211,6;2025-03-11T16:49:44.545Z;156222,9;;;;6.0;6.0;restaurant__123.png;6.0
23;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_6;;;;completion;11726,924;144471,3;144482,976;144482,976;156209,9;156211,8;2025-03-11T16:49:44.545Z;156222,9;;;;;;restaurant__123.png;6.0
23;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_7_0;;;;timeout;33,3;156212;156207,776;156222,9;156229;156229,7;2025-03-11T16:49:44.563Z;156256,2;;;;;;restaurant__138.png;7.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_1_1;;;;form submission;4273,1;75481,6;75481,4;75497,3;79770,4;79770,5;2025-03-11T16:49:36.548Z;79781;;;;3.0;4.0;restaurant__123.png;1.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_1;;;;completion;4289,7;75474,7;75464,13;75480,7;79770,4;79770,6;2025-03-11T16:49:36.548Z;79781;;;;;;restaurant__123.png;1.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_2_0;;;;timeout;16,7;79770,7;79764,426;79781;79781,2;79781,4;2025-03-11T16:49:36.559Z;79797,7;;;;;;bedroom__31.png;2.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_2_1;;;;form submission;4276,7;79781,4;79781,2;79797,7;84074,4;84074,5;2025-03-11T16:49:40.852Z;84081,4;;;;6.0;7.0;bedroom__31.png;2.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_2;;;;completion;4293,4;79770,6;79764,426;79781;84074,4;84074,6;2025-03-11T16:49:40.852Z;84081,4;;;;;;bedroom__31.png;2.0
24;session_448;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_3_0;;;;timeout;16,6;84074,7;84064,726;84081,4;84081,9;84082;2025-03-11T16:49:40.859Z;84098;;;;;;living room__98.png;3.0
25;session_448;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_3_1;;;;form submission;5136,3;84082,1;84081,9;84098;89234,3;89234,5;2025-03-11T16:49:46.012Z;89248,3;;;;2.0;4.0;living room__98.png;3.0
25;session_448;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_3;;;;completion;5152,9;84074,6;84064,726;84081,4;89234,3;89234,6;2025-03-11T16:49:46.012Z;89248,3;;;;;;living room__98.png;3.0
25;session_448;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_4_0;;;;timeout;16,6;89234,6;89231,654;89248,3;89248,5;89248,8;2025-03-11T16:49:46.026Z;89264,9;;;;;;dining room__106.png;4.0
26;session_459;11/03/2025 17:49;AIDEI7V;;;Questionnaire;html.Form;5_7_1;;;;form submission;8778,2;156229,9;156229;156256,2;165034,4;165036,1;2025-03-11T16:49:53.370Z;165038,876;;;;5.0;4.0;restaurant__138.png;7.0
26;session_459;11/03/2025 17:49;AIDEI7V;;;Sequence;flow.Sequence;5_7;;;;completion;8811,5;156211,9;156207,776;156222,9;165034,4;165036,3;2025-03-11T16:49:53.370Z;165038,876;;;;;;restaurant__138.png;7.0
26;session_459;11/03/2025 17:49;AIDEI7V;;;Screen;canvas.Screen;5_8_0;;;;timeout;31,724;165036,4;165038,876;165038,876;165049,8;165050,5;2025-03-11T16:49:53.384Z;165070,6;;;;;;dining room__44.png;8.0
27;session_452;11/03/2025 17:50;AIDEI7V;;;Practice Questionnaire;html.Form;3_0_1;;;;form submission;13965,1;175123,3;175122,7;175133,4;189098,5;189098,8;2025-03-11T16:49:57.207Z;189115;;static\living room_0.png;0.0;6.0;6.0;;
27;session_452;11/03/2025 17:50;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_0;;;;completion;13981,8;175114,1;175100,294;175116,7;189098,5;189099,1;2025-03-11T16:49:57.207Z;189115;;static\living room_0.png;0.0;;;;
27;session_452;11/03/2025 17:50;AIDEI7V;;;Practice  Screen;canvas.Screen;3_1_0;;;;timeout;16,2;189099,1;189098,828;189115;189115,2;189115,5;2025-03-11T16:49:57.224Z;189131,2;;static\office room_24.png;1.0;;;;
28;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_4_1;;;;form submission;3225,3;89248,8;89248,5;89264,9;92490,2;92490,2;2025-03-11T16:49:49.267Z;92498,5;;;;3.0;5.0;dining room__106.png;4.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_4;;;;completion;3241,9;89234,6;89231,654;89248,3;92490,2;92490,4;2025-03-11T16:49:49.268Z;92498,5;;;;;;dining room__106.png;4.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_5_0;;;;timeout;16,6;92490,4;92481,93;92498,5;92498,6;92498,9;2025-03-11T16:49:49.276Z;92515,1;;;;;;living room__270.png;5.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_5_1;;;;form submission;3191,3;92498,9;92498,6;92515,1;95706,4;95706,5;2025-03-11T16:49:52.484Z;95715,3;;;;1.0;1.0;living room__270.png;5.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_5;;;;completion;3207,9;92490,4;92481,93;92498,5;95706,4;95706,5;2025-03-11T16:49:52.484Z;95715,3;;;;;;living room__270.png;5.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_6_0;;;;timeout;16,8;95706,6;95698,8;95715,3;95715,7;95715,9;2025-03-11T16:49:52.493Z;95732,1;;;;;;dining room__254.png;6.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_6_1;;;;form submission;2358,1;95715,9;95715,7;95732,1;98090,2;98090,3;2025-03-11T16:49:54.867Z;98098,8;;;;6.0;6.0;dining room__254.png;6.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_6;;;;completion;2374,9;95706,6;95698,8;95715,3;98090,2;98090,3;2025-03-11T16:49:54.868Z;98098,8;;;;;;dining room__254.png;6.0
28;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_7_0;;;;timeout;16,8;98090,4;98082,296;98098,8;98099,1;98099,2;2025-03-11T16:49:54.876Z;98115,6;;;;;;kitchen__284.png;7.0
29;session_459;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_8_1;;;;form submission;5862,3;165050,8;165049,8;165070,6;170932,9;170934,9;2025-03-11T16:49:59.268Z;170942,118;;;;6.0;6.0;dining room__44.png;8.0
29;session_459;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_8;;;;completion;5894,024;165036,4;165038,876;165038,876;170932,9;170935,1;2025-03-11T16:49:59.269Z;170942,118;;;;;;dining room__44.png;8.0
29;session_459;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_9_0;;;;timeout;32,482;170935,2;170942,118;170942,118;170951,2;170951,8;2025-03-11T16:49:59.285Z;170974,6;;;;;;kitchen__103.png;9.0
30;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_7_1;;;;form submission;2526,7;98099,2;98099,1;98115,6;100642,3;100642,5;2025-03-11T16:49:57.420Z;100649,2;;;;3.0;5.0;kitchen__284.png;7.0
30;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_7;;;;completion;2543,5;98090,4;98082,296;98098,8;100642,3;100642,6;2025-03-11T16:49:57.420Z;100649,2;;;;;;kitchen__284.png;7.0
30;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_8_0;;;;timeout;16,5;100642,7;100633,064;100649,2;100649,7;100649,8;2025-03-11T16:49:57.427Z;100665,7;;;;;;kitchen__228.png;8.0
31;session_452;11/03/2025 17:50;AIDEI7V;;;Practice Questionnaire;html.Form;3_1_1;;;;form submission;4855,3;189115,7;189115,2;189131,2;193986,5;193986,7;2025-03-11T16:50:02.095Z;193997,2;;static\office room_24.png;1.0;5.0;5.0;;
31;session_452;11/03/2025 17:50;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_1;;;;completion;4871,5;189099,1;189098,828;189115;193986,5;193986,8;2025-03-11T16:50:02.095Z;193997,2;;static\office room_24.png;1.0;;;;
31;session_452;11/03/2025 17:50;AIDEI7V;;;Practice  Screen;canvas.Screen;3_2_0;;;;timeout;16,6;193987;193980,816;193997,2;193997,6;193998;2025-03-11T16:50:02.106Z;194013,8;;static\restaurant_80.png;2.0;;;;
32;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_8_1;;;;form submission;3672,6;100650;100649,7;100665,7;104338,3;104338,4;2025-03-11T16:50:01.116Z;104349,4;;;;5.0;6.0;kitchen__228.png;8.0
32;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_8;;;;completion;3689,1;100642,6;100633,064;100649,2;104338,3;104338,5;2025-03-11T16:50:01.116Z;104349,4;;;;;;kitchen__228.png;8.0
32;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_9_0;;;;timeout;16,6;104338,6;104332,8;104349,4;104349,5;104349,6;2025-03-11T16:50:01.127Z;104366;;;;;;office__223.png;9.0
33;session_459;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_9_1;;;;form submission;7265,8;170952;170951,2;170974,6;178240,4;178242,1;2025-03-11T16:50:06.576Z;178243,384;;;;5.0;5.0;kitchen__103.png;9.0
33;session_459;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_9;;;;completion;7298,282;170935,2;170942,118;170942,118;178240,4;178243,1;2025-03-11T16:50:06.577Z;178243,384;;;;;;kitchen__103.png;9.0
33;session_459;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_10_0;;;;timeout;32,116;178243,3;178243,384;178243,384;178258,7;178258,9;2025-03-11T16:50:06.592Z;178275,5;;;;;;living room_40.png;10.0
34;session_452;11/03/2025 17:50;AIDEI7V;;;Practice Questionnaire;html.Form;3_2_1;;;;form submission;5596,3;193998,2;193997,6;194013,8;199610,1;199610,3;2025-03-11T16:50:07.719Z;199613;;static\restaurant_80.png;2.0;6.0;6.0;;
34;session_452;11/03/2025 17:50;AIDEI7V;;;Practice  Sequence;flow.Sequence;3_2;;;;completion;5612,9;193987;193980,816;193997,2;199610,1;199610,5;2025-03-11T16:50:07.719Z;199613;;static\restaurant_80.png;2.0;;;;
34;session_452;11/03/2025 17:50;AIDEI7V;;;Practice Loop;flow.Loop;3;;;;completion;24493,4;175114,1;175100,294;175116,7;199610,1;199610,6;2025-03-11T16:50:07.719Z;199613;;;;;;;
35;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_9_1;;;;form submission;4444,4;104349,7;104349,5;104366;108810,4;108810,5;2025-03-11T16:50:05.588Z;108816,4;;;;7.0;7.0;office__223.png;9.0
35;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_9;;;;completion;4461;104338,6;104332,8;104349,4;108810,4;108810,6;2025-03-11T16:50:05.588Z;108816,4;;;;;;office__223.png;9.0
35;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_10_0;;;;timeout;16,5;108810,6;108799,8;108816,4;108817,3;108817,4;2025-03-11T16:50:05.595Z;108832,9;;;;;;restaurant__49.png;10.0
36;session_459;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_10_1;;;;form submission;5824;178260;178258,7;178275,5;184099,5;184101,2;2025-03-11T16:50:12.435Z;184113,7;;;;7.0;7.0;living room_40.png;10.0
36;session_459;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_10;;;;completion;5856,116;178243,3;178243,384;178243,384;184099,5;184101,3;2025-03-11T16:50:12.435Z;184113,7;;;;;;living room_40.png;10.0
36;session_459;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_11_0;;;;timeout;15,9;184101,4;184097,952;184113,7;184116,4;184116,7;2025-03-11T16:50:12.450Z;184129,6;;;;;;restaurant__243.png;11.0
37;session_448;11/03/2025 17:50;AIDEI7V;;;Questionnaire;html.Form;5_10_1;;;;form submission;4609,4;108817,4;108817,3;108832,9;113442,3;113442,4;2025-03-11T16:50:10.220Z;113450;;;;1.0;1.0;restaurant__49.png;10.0
37;session_448;11/03/2025 17:50;AIDEI7V;;;Sequence;flow.Sequence;5_10;;;;completion;4625,9;108810,6;108799,8;108816,4;113442,3;113442,5;2025-03-11T16:50:10.220Z;113450;;;;;;restaurant__49.png;10.0
37;session_448;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_11_0;;;;timeout;16,7;113442,6;113433,352;113450;113450,2;113450,3;2025-03-11T16:50:10.228Z;113466,7;;;;;;kitchen__151.png;11.0
38;session_452;11/03/2025 17:50;AIDEI7V;;;Experiment Information Main;html.Form;4;;;;form submission;6692,7;199610,6;199596,518;199613;206305,7;206305,9;2025-03-11T16:50:14.414Z;206311,9;;;;;;;
38;session_452;11/03/2025 17:50;AIDEI7V;;;Screen;canvas.Screen;5_0_0;;;;timeout;16,6;206306,1;206295,682;206311,9;206312,3;206312,5;2025-03-11T16:50:14.421Z;206328,5;;;;;;bedroom__297.png;0.0
